method,difficulty_bucket,count,success_count,success_rate,feasible_count,feasible_rate,median_time_s,p95_time_s,min_time_s,mean_time_s,median_expansions,p95_expansions,median_path_inflation_ratio,p95_path_inflation_ratio,mean_direction_switches,median_min_clearance_m,collision_violation_total,fallback_trigger_rate,fallback_f1_rate,fallback_f2_rate,fallback_f3_rate,subgoal_reachability_rate
f_n3p_knn,Complex,5,5,1.0,5,1.0,0.22510474999580765,0.9319411500022396,0.1119786249983008,0.3950831667985767,3.0,1260.9999999999998,0.043325792621281556,0.1501204916357903,1.2,0.10115980761353105,0,1.0,1.0,0.4,0.0,0.42857142857142855
f_n3p_knn,Easy,5,5,1.0,5,1.0,0.11520349999773316,0.4047605750034563,0.11184120799589437,0.20572956660034833,1.0,39.599999999999994,0.08040724974439706,0.13801728581148182,1.4,0.20754751355734802,0,0.8,0.8,0.4,0.0,0.2857142857142857
f_n3p_knn,Extreme,5,5,1.0,5,1.0,0.3333178749962826,0.40447786660370183,0.22194979100459022,0.30940427480090876,3.0,122.19999999999999,0.09310811048601586,0.27317393850634514,1.4,0.07785301907130526,0,0.6,0.6,0.4,0.0,0.5
n3p_k1,Complex,5,5,1.0,5,1.0,0.26239691599766957,1.023789149998629,0.11354166700039059,0.4912249831992085,241.0,1420.0,0.003932460426520512,0.0827141522843132,1.2,0.08783753682172046,0,1.0,0.0,1.0,0.0,1.0
n3p_k1,Easy,5,4,0.8,4,0.8,0.6748972909990698,2.8889559248011203,0.11071024999546353,1.0072750166000333,997.0,6773.399999999999,-5.43438660404183e-05,0.09777967587404746,0.6,0.09236285487321272,0,0.8,0.0,0.8,0.2,1.0
n3p_k1,Extreme,5,5,1.0,5,1.0,0.33105162500578444,2.6876096918014807,0.11456641699624015,1.1764623002018197,7.0,6497.2,0.0,0.27317393850634514,0.8,0.07785301907130526,0,0.6,0.0,0.6,0.4,1.0
vanilla_ha,Complex,5,5,1.0,5,1.0,0.5420727729797363,1.2828067302703858,0.14038515090942383,0.7262036323547363,1481.0,2240.8,,,0.2,0.08509851526739176,0,0.0,0.0,0.0,0.0,
vanilla_ha,Easy,5,4,0.8,4,0.8,0.39273810386657715,2.1394872188568113,0.11126208305358887,0.7642491817474365,713.0,4981.4,,,0.0,0.1132564955119526,0,0.0,0.0,0.0,0.0,
vanilla_ha,Extreme,5,5,1.0,5,1.0,0.30542612075805664,1.8398122310638427,0.17728614807128906,0.8231822490692139,459.0,4479.4,,,0.2,0.07742817862363516,0,0.0,0.0,0.0,0.0,
