method,difficulty_bucket,count,success_count,success_rate,feasible_count,feasible_rate,median_time_s,p95_time_s,min_time_s,mean_time_s,median_expansions,p95_expansions,median_path_inflation_ratio,p95_path_inflation_ratio,mean_direction_switches,median_min_clearance_m,collision_violation_total,fallback_trigger_rate,fallback_f1_rate,fallback_f2_rate,fallback_f3_rate,subgoal_reachability_rate
md_dqn,Complex,1,0,0.0,0,0.0,0.41262082220055163,0.41262082220055163,0.41262082220055163,0.41262082220055163,600.0,600.0,,,0.0,0.4204508778259225,0,0.0,0.0,0.0,0.0,
md_dqn,Easy,1,0,0.0,0,0.0,0.4017968401312828,0.4017968401312828,0.4017968401312828,0.4017968401312828,600.0,600.0,,,0.0,0.1798317217818617,0,0.0,0.0,0.0,0.0,
md_dqn,Extreme,1,0,0.0,0,0.0,0.6695546836126596,0.6695546836126596,0.6695546836126596,0.6695546836126596,495.0,495.0,,,1.0,0.10460546837160689,0,0.0,0.0,0.0,0.0,
vanilla_ha,Complex,1,1,1.0,1,1.0,0.16061925888061523,0.16061925888061523,0.16061925888061523,0.16061925888061523,11.0,11.0,,,0.0,0.29596388186557765,0,0.0,0.0,0.0,0.0,
vanilla_ha,Easy,1,1,1.0,1,1.0,0.1540827751159668,0.1540827751159668,0.1540827751159668,0.1540827751159668,6.0,6.0,,,0.0,0.1798317217818617,0,0.0,0.0,0.0,0.0,
vanilla_ha,Extreme,1,1,1.0,1,1.0,0.15227389335632324,0.15227389335632324,0.15227389335632324,0.15227389335632324,1.0,1.0,,,0.0,0.12468080960951466,0,0.0,0.0,0.0,0.0,
