episode_index,curriculum_stage,curriculum_source,query_id,difficulty_bucket,profile_name,map_seed,query_seed,reward_total,reward_term_success,reward_term_terminal,reward_term_collision,reward_term_progress,reward_term_rs_progress,reward_term_clearance,reward_term_curvature,reward_term_path_length,reward_term_step,terminated,truncated,terminal_rs_success,collision,failure_reason,rollout_steps,rollout_collision_checks,rollout_length_m,min_clearance_m,mean_abs_curvature_delta,mean_abs_curvature_rate,nn_forward_time_s,rollout_sample_time_s,rollout_collision_time_s,terminal_rs_time_s
0,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0009,Complex,complex_d02,20360621,20361625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,5,20,1.4997513390054107,0.5486966326643805,0.48887367439474383,1.6298491012481775,0.0,4.0454e-05,0.000132093,0.000865766
1,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0009,Complex,complex_d02,20360709,20361713,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,9,36,2.699648865694342,-0.11996141525012449,0.5605264300014564,1.8686644526697052,0.0,6.088e-05,0.000198791,0.0011066890000000001
2,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0009,Complex,complex_d02,20360621,20361625,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,3,12,0.899733768805137,-0.03618917318088011,0.8862105636299183,2.954909311029269,0.0,1.8203e-05,5.4156e-05,0.000190808
3,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.2999989702779593,1.0638108208586554,0.09076224328370049,0.3025418493923701,0.0,5.48e-06,1.5578e-05,0.000114537
4,obstacle_bypass,procedural_single_side_obstacle,,,,,,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.29999488524007845,-0.011925135571779766,0.2022826949086259,0.6742871457516487,0.0,6.258e-06,3.1927e-05,0.0
5,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0002,Complex,complex_d04,20360620,20361622,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,3,12,0.8999483043257395,-0.03618917318088011,0.6234039003252573,2.0781323682552797,0.0,2.0126e-05,6.2288e-05,0.000216937
6,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.29999011812005166,1.963810916226087,0.2811686696833053,0.9372597719061723,0.0,8.549e-06,1.7158e-05,0.000123412
7,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0005,Extreme,extreme_d07,20460621,20461621,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,5,20,1.4997526592774026,-0.07563403697711424,0.6935424767125786,2.312189521459942,0.0,3.2853e-05,0.00011965,0.000464999
8,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0007,Complex,complex_d03,20360709,20361711,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,6,24,1.7997124972014007,-0.07563403697711424,0.9627161442254151,3.209566458161946,0.0,4.0623e-05,0.000127372,0.000837537
9,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0002,Complex,complex_d04,20360620,20361622,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,3,12,0.8997972058339933,-0.15334645362597898,0.8862105636299183,2.954700985568803,0.0,1.9457e-05,5.6059e-05,0.00019015999999999998
10,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.2999568047934307,1.463810916226087,0.5878576189413294,1.9598075774482446,0.0,6.944e-06,1.8011e-05,0.000179031
11,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0005,Extreme,extreme_d07,20460621,20461621,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,8,32,2.399616405000577,0.06381082085865541,0.549704154488359,1.832640094784572,0.0,5.4288e-05,0.00019549999999999998,0.000856855
12,obstacle_bypass,procedural_single_side_obstacle,,,,,,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.299981135610293,-0.011925135571779766,0.3884816143137085,1.2950201469281286,0.0,5.682e-06,3.3321e-05,0.0
13,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.29997485561401294,1.0638108208586554,0.44850880259947473,1.4951546578176709,0.0,6.335e-06,1.685e-05,0.000145317
14,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0008,Extreme,extreme_d07,20460621,20461624,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,2,8,0.5998052267899359,0.06381082085865541,0.4431052818149592,1.4774972341818013,0.0,1.5353e-05,6.5183e-05,0.000103927
15,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.2999824435603658,0.9638107970167975,0.37477190792392817,1.2493128046958935,0.0,5.809e-06,1.724e-05,0.00011813
16,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0009,Complex,complex_d02,20360621,20361625,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,13,52,3.899261601892827,0.06381082085865541,0.5455455971237559,1.8188296879506871,0.0,8.8143e-05,0.000236692,0.001916614
17,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.2999998924921162,1.1638107254912238,0.029326833969121474,0.09775614826226033,0.0,6.831e-06,1.8717e-05,0.00018099
18,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.2999018384917369,1.2638108685423712,0.8862105636299183,2.9550021036444423,0.0,6.406e-06,1.66e-05,9.7873e-05
19,obstacle_bypass,procedural_single_side_obstacle,,,,,,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.29999907047037794,-0.011925135571779766,0.08623365867643439,0.2874464195546537,0.0,6.587e-06,3.363e-05,0.0
20,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0001,Complex,complex_d03,20360620,20361621,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.2999998593896991,-0.03618917318088011,0.03353926849600002,0.11179761405298726,0.0,5.951e-06,2.7703e-05,0.0
21,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0002,Complex,complex_d04,20360620,20361622,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,18,72,5.398854971137841,0.07371276168125673,0.6682239943914238,2.2278857208328837,0.0,0.00012113900000000001,0.00031847500000000003,0.003473612
22,heldout_procedural,main_evaluation_build_query_set,extreme_s00_q0007,Extreme,extreme_d06,20460709,20461711,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,17,68,5.0992068677595235,0.011024440806088887,0.7583866461032714,2.5283486860026767,0.0,0.000138708,0.000324635,0.003152507
23,obstacle_bypass,procedural_single_side_obstacle,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,2,8,0.5999018384904728,0.10232728270786806,0.8861573745576595,2.9543412528539292,0.0,1.1274e-05,6.3016e-05,0.000287307
