episode_index,curriculum_stage,curriculum_source,query_id,difficulty_bucket,profile_name,map_seed,query_seed,reward_total,reward_term_success,reward_term_terminal,reward_term_collision,reward_term_progress,reward_term_rs_progress,reward_term_clearance,reward_term_curvature,reward_term_path_length,reward_term_step,terminated,truncated,terminal_rs_success,collision,failure_reason,rollout_steps,rollout_collision_checks,rollout_length_m,min_clearance_m,mean_abs_curvature_delta,mean_abs_curvature_rate,nn_forward_time_s,rollout_sample_time_s,rollout_collision_time_s,terminal_rs_time_s
0,open_connector,procedural_empty_grid,,,,,,1.149828444465278,1.0,0.0,0.0,0.05982844446527791,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.2999789836460768,1.5638108208586554,0.4100419063908222,1.3669021122979756,0.0,8.69e-06,1.8947e-05,0.000131954
1,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0003,Complex,complex_d02,20360620,20361623,-0.7782549577911421,0.0,0.0,-1.0,0.17429536462986112,0.0,0.07744967757899685,0.0,0.0,-0.03,True,False,False,True,collision,3,12,0.899780648583274,-0.13618916722041563,0.772858265339882,2.5768222507010985,0.0,2.2433e-05,6.5857e-05,0.00018920599999999998
2,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0002,Complex,complex_d04,20360620,20361622,-0.7365766693972953,0.0,0.0,-1.0,0.15348156941838303,0.0,0.1399417611843217,0.0,0.0,-0.03,True,False,False,True,collision,3,12,0.8999551232856229,0.06381082085865541,0.3134927255272872,1.0450278599985008,0.0,2.0449e-05,7.7775e-05,0.000229977
3,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0003,Extreme,extreme_d05,20460620,20461623,-0.44797514695883844,0.0,0.0,-1.0,0.38244550956986356,0.0,0.23957934347129792,0.0,0.0,-0.07,True,False,False,True,collision,7,28,2.0996871284215537,0.011024440806088887,0.6566213862547405,2.1890640951056857,0.0,5.1883e-05,0.00021518699999999998,0.000689045
4,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0001,Complex,complex_d03,20360707,20361708,-0.9507166512961048,0.0,0.0,-1.0,0.059283348703895206,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.29990183849173724,-0.21258236916762785,0.8862105636299183,2.955002103644439,0.0,5.973e-06,2.2768e-05,0.0
5,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0003,Complex,complex_d02,20360620,20361623,1.3030593104859212,0.0,0.0,-1.0,0.9843094386434653,0.0,1.4887498718424552,0.0,0.0,-0.17,True,False,False,True,collision,17,68,5.09893172192212,-0.03618917318088011,0.7591251329055577,2.5309472578169174,0.0,0.000120759,0.000326801,0.002613054
6,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0001,Extreme,extreme_d06,20460620,20461621,0.4710624652019557,0.0,0.0,-1.0,0.634136218026227,0.0,0.9469262471757288,0.0,0.0,-0.10999999999999999,True,False,False,True,collision,11,44,3.299393376922715,-0.07563403697711424,0.8544628293213951,2.8487330999317546,0.0,8.4141e-05,0.000218484,0.002069375
7,open_connector,procedural_empty_grid,,,,,,1.149987743628221,1.0,0.0,0.0,0.05998774362822093,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.299998513481747,1.8638107731749396,0.10905119764796886,0.3635057933532192,0.0,7.442e-06,1.9069e-05,0.000130205
8,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0006,Complex,complex_d02,20360621,20361622,-0.7334006350310702,0.0,0.0,-1.0,0.17107502470453861,0.0,0.12552434026439113,0.0,0.0,-0.03,True,False,False,True,collision,3,12,0.8998402246907231,-0.13618916722041563,0.983039474598096,3.2773800757883502,0.0,2.2563e-05,6.7644e-05,0.00020117
9,obstacle_bypass,procedural_single_side_obstacle,,,,,,-0.9501389840482357,0.0,0.0,-1.0,0.059861015951764254,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.29998160253976763,-0.011925135571779766,0.38364357112737,1.2788903315379534,0.0,5.953e-06,3.4398e-05,0.0
