episode_index,curriculum_stage,curriculum_source,query_id,difficulty_bucket,profile_name,map_seed,query_seed,reward_total,reward_term_success,reward_term_terminal,reward_term_collision,reward_term_progress,reward_term_rs_progress,reward_term_clearance,reward_term_curvature,reward_term_path_length,reward_term_step,terminated,truncated,terminal_rs_success,collision,failure_reason,rollout_steps,rollout_collision_checks,rollout_length_m,min_clearance_m,mean_abs_curvature_delta,mean_abs_curvature_rate,nn_forward_time_s,rollout_sample_time_s,rollout_collision_time_s,terminal_rs_time_s
0,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0009,Complex,complex_d02,20360621,20361625,3.382366290472014,1.0,0.0,0.0,0.766194624412749,0.0,1.8261716660592655,0.0,0.0,-0.21000000000000005,True,False,True,False,,21,84,6.299055810794599,0.1962663486410956,0.7765618062145118,2.588927359963745,0.0,0.000141519,0.000370838,0.003399169
1,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0009,Complex,complex_d02,20360708,20361712,-0.384635308100867,0.0,0.0,-1.0,0.29639752923420737,0.0,0.3689671626649257,0.0,0.0,-0.05,True,False,False,True,collision,5,20,1.499751302040627,-0.011925135571779766,0.7010706564017791,2.3372897074597363,0.0,3.2367e-05,0.000105215,0.0005604739999999999
2,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0009,Complex,complex_d02,20360621,20361625,1.4276687726857802,1.0,0.0,0.0,0.2752745897246163,0.0,0.202394182961164,0.0,0.0,-0.05,True,False,True,False,,5,20,1.4996598988524763,0.06381082085865541,0.9070855920631804,3.024304353131242,0.0,3.4643e-05,0.000134986,0.000686936
3,open_connector,procedural_empty_grid,,,,,,1.1491970282378927,1.0,0.0,0.0,0.05919702823789255,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.2999018384917373,1.0638108208586554,0.8862105636299183,2.9550021036444387,0.0,6.107e-06,1.8516e-05,0.000119298
4,obstacle_bypass,procedural_single_side_obstacle,,,,,,-0.9502518321303324,0.0,0.0,-1.0,0.05974816786966759,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.2999666450804587,-0.07563403697711424,0.5165735738383322,1.7221033815268827,0.0,5.219e-06,3.0549e-05,0.0
5,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0002,Complex,complex_d04,20360620,20361622,-0.7103897577113385,0.0,0.0,-1.0,0.1757215449738162,0.0,0.14388869731484535,0.0,0.0,-0.03,True,False,False,True,collision,3,12,0.899901062458547,0.06381082085865541,0.5074560638342542,1.691706183059306,0.0,2.1884000000000003e-05,7.853499999999999e-05,0.00028582
6,open_connector,procedural_empty_grid,,,,,,1.1491928769301076,1.0,0.0,0.0,0.05919287693010755,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.29990183849173707,1.8638110115935187,0.8862105636299183,2.9550021036444405,0.0,1.0241e-05,2.3015e-05,0.000144585
7,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0005,Extreme,extreme_d07,20460621,20461621,-0.48247079816989524,0.0,0.0,-1.0,0.28190644268562165,0.0,0.2856227591444831,0.0,0.0,-0.05,True,False,False,True,collision,5,20,1.4998539152292265,0.10232728270786806,0.7090892800429721,2.363861149552689,0.0,3.6453e-05,0.00010806800000000001,0.000511156
8,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0007,Complex,complex_d03,20360708,20361710,1.1850022497087291,0.0,0.0,-1.0,0.7044329949603139,0.0,1.6605692547484154,0.0,0.0,-0.18000000000000002,True,False,False,True,collision,18,72,5.398815174221145,0.011024440806088887,0.776477156180884,2.5888252070552187,0.0,0.000125556,0.00032361499999999997,0.004836666
9,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0002,Complex,complex_d04,20360620,20361622,1.596334792126846,1.0,0.0,0.0,0.3392267609400177,0.0,0.3271080311868283,0.0,0.0,-0.07,True,False,True,False,,7,28,2.0995860920298437,0.12949627188938662,1.0102968755927026,3.368320144620388,0.0,4.3431e-05,0.000163168,0.001048101
