episode_index,curriculum_stage,curriculum_source,query_id,difficulty_bucket,profile_name,map_seed,query_seed,reward_total,reward_term_success,reward_term_terminal,reward_term_collision,reward_term_progress,reward_term_rs_progress,reward_term_clearance,reward_term_curvature,reward_term_path_length,reward_term_step,terminated,truncated,terminal_rs_success,collision,failure_reason,rollout_steps,rollout_collision_checks,rollout_length_m,min_clearance_m,mean_abs_curvature_delta,mean_abs_curvature_rate,nn_forward_time_s,rollout_sample_time_s,rollout_collision_time_s,terminal_rs_time_s
0,open_connector,procedural_empty_grid,,,,,,1.149157801460918,1.0,0.0,0.0,0.0591578014609179,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.2999018384917373,1.3638110115935187,0.8862105636299183,2.9550021036444387,0.0,6.228e-06,1.6995e-05,0.000102886
1,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0003,Complex,complex_d02,20360620,20361623,1.2423554757079,0.0,0.0,-1.0,0.899686737652088,0.0,1.5126687380558121,0.0,0.0,-0.17,True,False,False,True,collision,17,68,5.099135307889374,0.06381082085865541,0.8070240954699835,2.6905364918956107,0.0,0.000114132,0.000322528,0.002357566
2,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0005,Extreme,extreme_d07,20460621,20461621,1.5593468731096145,1.0,0.0,0.0,0.19934687310961438,0.0,0.4,0.0,0.0,-0.04,True,False,True,False,,4,16,1.1999302759027184,0.5638108208586554,0.3395613838776776,1.131937048999693,0.0,3.1522e-05,7.3144e-05,0.000657693
3,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0003,Complex,complex_d02,20360620,20361623,1.092681858240975,0.0,-0.25,0.0,0.2626818582409748,0.0,1.2,0.0,0.0,-0.11999999999999998,False,True,False,False,no_progress,12,48,3.599362723112592,0.6638108447005133,0.49369712439832725,1.6459484493568242,0.0,8.7842e-05,0.000204848,0.003160216
4,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0004,Extreme,extreme_d06,20460620,20461624,-0.6060231667556291,0.0,0.0,-1.0,0.22845249774835133,0.0,0.20552433549601953,0.0,0.0,-0.04,True,False,False,True,collision,4,16,1.199940431868272,-0.11996141525012449,0.3051632136062613,1.0172612089789528,0.0,3.3484e-05,8.8692e-05,0.000349495
5,obstacle_bypass,procedural_single_side_obstacle,,,,,,-0.9504475368574318,0.0,0.0,-1.0,0.05955246314256826,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.29994066350024723,-0.011925135571779766,0.6889993955945128,2.2971189953173687,0.0,6.131e-06,4.0831e-05,0.0
6,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0008,Complex,complex_d04,20360708,20361711,1.1492786191906783,1.0,0.0,0.0,0.05927861919067823,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.29990183849173585,0.7300012066771369,0.8862105636299183,2.955002103644453,0.0,9.703e-06,1.9458e-05,0.000383602
7,obstacle_bypass,procedural_single_side_obstacle,,,,,,-0.9500105772499557,0.0,0.0,-1.0,0.05998942275004424,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.2999986008157501,-0.011925135571779766,0.10579928951385055,0.3526659431949458,0.0,6.568e-06,3.5031e-05,0.0
8,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0008,Extreme,extreme_d07,20460621,20461624,-0.9501495185784532,0.0,0.0,-1.0,0.05985048142154686,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.2999695670889463,-0.011925135571779766,0.4934275003128369,1.6449252005838542,0.0,5.603e-06,3.461e-05,0.0
9,open_connector,procedural_empty_grid,,,,,,1.1499979501213669,1.0,0.0,0.0,0.05999795012136686,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.2999997713434199,1.7638106301237921,0.042769768219062546,0.1425660027257239,0.0,5.93e-06,1.6351e-05,9.4561e-05
10,open_connector,procedural_empty_grid,,,,,,1.1492817035957537,1.0,0.0,0.0,0.05928170359575367,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.29990894306836524,1.6638107254912238,0.8535348810697984,2.8459800909479123,0.0,6.069e-06,1.7499e-05,0.000137326
11,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0006,Complex,complex_d02,20360621,20361622,2.1008813866290863,1.0,0.0,0.0,0.45171482199704127,0.0,0.729166564632045,0.0,0.0,-0.08,True,False,True,False,,8,32,2.3996779178299112,0.36381083277958437,0.588251330773135,1.9611009507646104,0.0,5.4659e-05,0.000145183,0.0021414529999999998
12,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0004,Extreme,extreme_d06,20460620,20461624,1.3558247413527156,0.0,0.0,-1.0,1.008103863847201,0.0,1.537720877505515,0.0,0.0,-0.19000000000000003,True,False,False,True,collision,19,76,5.699110668883177,-0.13618916722041563,0.8151140760229173,2.7174709080478974,0.0,0.00012032899999999999,0.000362845,0.002555688
13,heldout_procedural,main_evaluation_build_query_set,extreme_s00_q0002,Extreme,extreme_d07,20460707,20461709,-0.8455922283178281,0.0,0.0,-1.0,0.11944072173340886,0.0,0.05496704994876307,0.0,0.0,-0.02,True,False,False,True,collision,2,8,0.5999012116904037,0.011024440806088887,0.5139178074312362,1.7133414549476131,0.0,1.2128e-05,4.5475e-05,0.000216476
14,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0005,Extreme,extreme_d07,20460621,20461621,1.7710783206391472,1.0,0.0,0.0,0.25339192827604023,0.0,0.5776863923631068,0.0,0.0,-0.060000000000000005,True,False,True,False,,6,24,1.799697379760551,0.3884319618155341,0.9121194112489229,3.0409092823270543,0.0,3.7535e-05,0.000100161,0.001024703
15,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0004,Extreme,extreme_d06,20460620,20461624,-0.8833208304236945,0.0,0.0,-1.0,0.11621371303473191,0.0,0.020465456541573612,0.0,0.0,-0.02,True,False,False,True,collision,2,8,0.5999806318396526,-0.011925135571779766,0.34005059689029665,1.1335385805626361,0.0,3.6884e-05,3.8721e-05,8.5438e-05
16,open_connector,procedural_empty_grid,,,,,,1.1498552790750207,1.0,0.0,0.0,0.05985527907502069,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.2999820092325943,1.6638109639098029,0.3793793993564908,1.2646738393645962,0.0,5.82e-06,1.6144e-05,0.000122114
17,open_connector,procedural_empty_grid,,,,,,1.1491957589901183,1.0,0.0,0.0,0.059195758990118245,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.29990183849173735,2.263810630123792,0.8862105636299183,2.955002103644438,0.0,6.378e-06,1.6807e-05,0.0001209
18,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0003,Complex,complex_d02,20360620,20361623,3.8312189081679175,0.0,-0.25,0.0,1.2012189081679172,0.0,3.2000000000000015,0.0,0.0,-0.3200000000000001,False,True,False,False,no_progress,32,128,9.598715013572178,0.5124940827299933,0.6881924208396248,2.2942818320712295,0.0,0.00021853699999999998,0.00055019,0.006899846
19,open_connector,procedural_empty_grid,,,,,,1.1497757518871052,1.0,0.0,0.0,0.05977575188710507,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.2999719647854195,2.663810963909803,0.47359054541041967,1.578782689739675,0.0,5.883e-06,1.6404e-05,0.000131583
20,obstacle_bypass,procedural_single_side_obstacle,,,,,,-0.9507392378679622,0.0,0.0,-1.0,0.05926076213203775,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.299901838491737,-0.011925135571779766,0.8862105636299183,2.9550021036444414,0.0,6.012e-06,3.4071e-05,0.0
21,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0005,Extreme,extreme_d07,20460621,20461621,-0.9527166003737996,0.0,0.0,-1.0,0.057283399626200465,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.29999988111009235,-0.07563403697711424,0.030840223170743378,0.10280078464239724,0.0,6.19e-06,3.4514e-05,0.0
22,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0004,Extreme,extreme_d06,20460620,20461624,-0.8892223129540457,0.0,0.0,-1.0,0.11031223050438063,0.0,0.020465456541573612,0.0,0.0,-0.02,True,False,False,True,collision,2,8,0.5998895252543023,-0.07563403697711424,0.5387487358144695,1.7961598365501905,0.0,1.4135e-05,6.3077e-05,9.5675e-05
23,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0001,Extreme,extreme_d06,20460620,20461621,0.8390313552739541,0.0,0.0,-1.0,0.8964547737702443,0.0,1.1025765815037094,0.0,0.0,-0.16,True,False,False,True,collision,16,64,4.79920808286243,0.06381082085865541,0.743090109107349,2.4773757545903843,0.0,0.000106121,0.000325497,0.003379033
24,open_connector,procedural_empty_grid,,,,,,1.1491275357210124,1.0,0.0,0.0,0.05912753572101244,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.29990183849173746,1.7638106301237921,0.8862105636299183,2.955002103644437,0.0,5.46e-06,1.507e-05,9.5688e-05
25,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0004,Extreme,extreme_d06,20460620,20461624,-0.761436321078469,0.0,0.0,-1.0,0.15917919851609413,0.0,0.10938448040543677,0.0,0.0,-0.03,True,False,False,True,collision,3,12,0.8999655011543564,0.011024440806088887,0.2490442408494972,0.8301792919730466,0.0,1.8407000000000002e-05,6.988799999999999e-05,0.000191634
26,obstacle_bypass,procedural_single_side_obstacle,,,,,,1.1231947157264763,1.0,0.0,0.0,0.11767038738301425,0.0,0.025524328343462167,0.0,0.0,-0.02,True,False,True,False,,2,8,0.5998835290640305,0.06381082085865541,0.44310528181495923,1.4773043777558459,0.0,1.2464000000000001e-05,9.041999999999999e-05,0.000300548
27,open_connector,procedural_empty_grid,,,,,,1.1496009074657068,1.0,0.0,0.0,0.059600907465706635,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.2999544990076557,1.963810916226087,0.6033444311717222,2.0114531809583664,0.0,6.511e-06,1.6958e-05,9.66e-05
