episode_index,curriculum_stage,curriculum_source,query_id,difficulty_bucket,profile_name,map_seed,query_seed,reward_total,reward_term_success,reward_term_terminal,reward_term_collision,reward_term_progress,reward_term_rs_progress,reward_term_clearance,reward_term_curvature,reward_term_path_length,reward_term_step,terminated,truncated,terminal_rs_success,collision,failure_reason,rollout_steps,rollout_collision_checks,rollout_length_m,min_clearance_m,mean_abs_curvature_delta,mean_abs_curvature_rate,nn_forward_time_s,rollout_sample_time_s,rollout_collision_time_s,terminal_rs_time_s
0,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0002,Complex,complex_d04,20360620,20361622,1.2104606099095758,0.0,-0.25,0.0,0.269055924554177,0.0,1.351404685355399,0.0,0.0,-0.16,False,True,False,False,no_progress,16,64,4.799133446681884,0.27091758994358583,0.7007687689094871,2.3363176763304985,0.0,0.000114361,0.00030024800000000003,0.004745391
1,obstacle_bypass,procedural_single_side_obstacle,,,,,,1.1230339248213281,1.0,0.0,0.0,0.11750959647786594,0.0,0.025524328343462167,0.0,0.0,-0.02,True,False,True,False,,2,8,0.5998807625499626,0.06381082085865541,0.4431052818149592,1.4773111907486915,0.0,1.3001999999999999e-05,8.7782e-05,0.000319797
2,obstacle_bypass,procedural_single_side_obstacle,,,,,,-0.8750030465567296,0.0,0.0,-1.0,0.11909769906539314,0.0,0.025899254377877323,0.0,0.0,-0.02,True,False,False,True,collision,2,8,0.5998383964890937,-0.03618917318088011,1.1555435060574595,3.852849410177662,0.0,1.333e-05,8.9315e-05,0.000111195
3,heldout_procedural,main_evaluation_build_query_set,extreme_s00_q0001,Extreme,extreme_d06,20460707,20461708,-0.848442188732468,0.0,0.0,-1.0,0.11879564947998666,0.0,0.052762161787545295,0.0,0.0,-0.02,True,False,False,True,collision,2,8,0.599965167831256,-0.03618917318088011,0.3971797773956144,1.3240094548532981,0.0,1.3236999999999999e-05,4.9993999999999996e-05,0.000103405
4,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0007,Extreme,extreme_d06,20460621,20461623,1.1469357609186546,1.0,0.0,0.0,0.05978270614862655,0.0,0.09715305477002821,0.0,0.0,-0.01,True,False,True,False,,1,4,0.29999983183010065,0.485765273850141,0.0366791416904831,0.12226387417195504,0.0,5.006e-06,1.5838e-05,0.000143062
5,open_connector,procedural_empty_grid,,,,,,1.1491780877733881,1.0,0.0,0.0,0.059178087773388156,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.29990183849173707,1.3638108923842291,0.8862105636299183,2.9550021036444405,0.0,5.936e-06,1.6056e-05,0.000103196
6,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0008,Extreme,extreme_d07,20460621,20461624,-0.9501606523660668,0.0,0.0,-1.0,0.05983934763393313,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.2999227076894486,-0.023878608662905254,0.786375408348885,2.6219268771177138,0.0,5.704e-06,2.889e-05,0.0
7,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0007,Extreme,extreme_d06,20460621,20461623,1.1429063591052075,1.0,0.0,0.0,0.052906359105207384,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.2999989739010298,0.6454762175490241,0.09060242926895776,0.30200913053405193,0.0,6.068e-06,1.6666e-05,0.000141651
8,heldout_procedural,main_evaluation_build_query_set,extreme_s00_q0006,Extreme,extreme_d05,20460708,20461709,1.4047426698814052,0.0,0.0,-1.0,0.776615834397942,0.0,1.8681268354834635,0.0,0.0,-0.24000000000000007,True,False,False,True,collision,24,96,7.198799392358877,-0.011925135571779766,0.8445602305355576,2.8156702844599706,0.0,0.000165765,0.000558775,0.004701503
9,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0006,Complex,complex_d02,20360621,20361622,-0.7264901999632305,0.0,0.0,-1.0,0.17578057161116067,0.0,0.1277292284256089,0.0,0.0,-0.03,True,False,False,True,collision,3,12,0.8998449888818374,0.011024440806088887,0.655473800944285,2.185289052147041,0.0,1.9216e-05,6.218099999999999e-05,0.00018056799999999998
10,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0009,Complex,complex_d02,20360621,20361625,-0.39323347546732124,0.0,0.0,-1.0,0.2898208423722306,0.0,0.3669456821604483,0.0,0.0,-0.05,True,False,False,True,collision,5,20,1.4996760765334693,0.06381082085865541,0.9368775091209628,3.1235995685367386,0.0,3.1764e-05,0.000104982,0.000415994
