episode_index,curriculum_stage,curriculum_source,query_id,difficulty_bucket,profile_name,map_seed,query_seed,reward_total,reward_term_success,reward_term_terminal,reward_term_collision,reward_term_progress,reward_term_rs_progress,reward_term_clearance,reward_term_curvature,reward_term_path_length,reward_term_step,terminated,truncated,terminal_rs_success,collision,failure_reason,rollout_steps,rollout_collision_checks,rollout_length_m,min_clearance_m,mean_abs_curvature_delta,mean_abs_curvature_rate,nn_forward_time_s,rollout_sample_time_s,rollout_collision_time_s,terminal_rs_time_s
0,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0008,Complex,complex_d04,20360710,20361713,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,14,56,4.199358522903202,0.27091758994358583,0.8927369688327759,2.976244465790033,0.0,9.8027e-05,0.000242468,0.002187277
1,obstacle_bypass,procedural_single_side_obstacle,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,2,8,0.5998879713252384,0.10232728270786806,0.7196731275926753,2.3993584202157425,0.0,1.1051999999999999e-05,6.3786e-05,0.000326213
2,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0008,Extreme,extreme_d07,20460621,20461624,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,3,12,0.8997897203373928,-0.15334645362597898,0.29540352120997276,0.9849085220684866,0.0,2.1704e-05,7.6156e-05,0.00021361200000000001
3,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0008,Extreme,extreme_d07,20460621,20461624,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.2999726197761934,-0.011925135571779766,0.46802541395032426,1.5602271110593808,0.0,6.439e-06,3.5299e-05,0.0
4,heldout_procedural,main_evaluation_build_query_set,extreme_s00_q0009,Extreme,extreme_d05,20460710,20461714,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,11,44,3.2993359850181276,-0.13618916722041563,0.7702250365411015,2.5679334994752185,0.0,8.0895e-05,0.000199402,0.001416324
5,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.2999988114020752,1.3638110115935187,0.09751304893204037,0.3250447842653214,0.0,5.647e-06,1.6432e-05,0.000133184
6,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0001,Complex,complex_d03,20360709,20361710,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,5,20,1.4995954554821682,0.26381080893772646,0.25318393763783276,0.8441741294702242,0.0,3.0813000000000005e-05,9.1396e-05,0.00111492
7,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0004,Extreme,extreme_d06,20460620,20461624,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,4,16,1.1998485862219948,-0.011925135571779766,0.7358639635632266,2.453189417442303,0.0,2.4877e-05,0.00010327700000000001,0.00032722299999999997
8,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0006,Complex,complex_d02,20360621,20361622,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.29990183849173635,0.956649656574903,0.8862105636299183,2.9550021036444476,0.0,5.97e-06,1.6672e-05,0.000147217
9,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0001,Complex,complex_d03,20360709,20361710,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,4,16,1.1998701193619192,-0.011925135571779766,0.5768945566674593,1.923190009846222,0.0,2.6723e-05,8.5793e-05,0.000370494
10,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0006,Complex,complex_d02,20360710,20361711,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,17,68,5.099021680364585,0.1962663486410956,0.6840420089439508,2.2805775070200722,0.0,0.000105373,0.000294093,0.004676836
11,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.2999265358047988,1.4638107970167975,0.7666529477851307,2.5561357741420103,0.0,5.924e-06,1.6172e-05,0.000123743
12,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0008,Complex,complex_d04,20360621,20361624,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,4,16,1.1997418862344096,0.1962663486410956,0.3188776166761714,1.063154067837115,0.0,2.4894999999999998e-05,6.5811e-05,0.000555099
13,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0008,Complex,complex_d04,20360621,20361624,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,7,28,2.0993822951936796,-0.11996141525012449,0.8862105636299183,2.954904382880453,0.0,4.4663e-05,0.000161958,0.000914699
