query_id,method,difficulty_bucket,distance_bin_key,success,feasible,total_time_s,total_expansions,path_length_m,reference_path_length_m,path_inflation_ratio,direction_switches,mean_abs_curvature,min_clearance_m,collision_violation_count,fallback_f1_count,fallback_f2_count,fallback_f3_count,fallback_triggered,subgoal_reachable_count,subgoal_attempt_count,subgoal_reachability_rate,analytic_operator,analytic_attempts,analytic_successes,analytic_failure_count,rl_attempts,rl_successes,rs_attempts,nn_forward_time_s,fallback_to_primitives_count,rollout_protocol,collision_checker,rl_rollout_steps,rl_rollout_collision_checks,rl_rollout_sample_time_s,rl_rollout_collision_time_s,terminal_rs_time_s,terminal_rs_success_count,terminal_rs_used_count,terminal_rs_action_count,bc_checkpoint,bc_checkpoint_sha256,rl_rs_checkpoint,rl_rs_checkpoint_sha256,failure_reason,metadata
complex_s01_q0010,ha_rl_rs_ppo,Complex,d16_20,False,False,3.0666287990752608,0,,17.357925274059745,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d03"", ""map_seed"": 20370710, ""query_seed"": 20371712, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s01_q0011,ha_rl_rs_ppo,Complex,d20_inf,False,False,3.0671626770636067,0,,,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d04"", ""map_seed"": 20370710, ""query_seed"": 20371713, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s01_q0012,ha_rl_rs_ppo,Complex,d08_12,False,False,3.0676429220475256,0,,,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d02"", ""map_seed"": 20370710, ""query_seed"": 20371714, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s01_q0013,ha_rl_rs_ppo,Complex,d12_16,False,False,4.354492314043455,0,,,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d03"", ""map_seed"": 20370711, ""query_seed"": 20371711, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s01_q0014,ha_rl_rs_ppo,Complex,d16_20,False,False,4.355328068020754,0,,17.502296878242422,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d04"", ""map_seed"": 20370711, ""query_seed"": 20371712, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s01_q0015,ha_rl_rs_ppo,Complex,d20_inf,False,False,4.355848324019462,0,,25.653998333021775,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d02"", ""map_seed"": 20370711, ""query_seed"": 20371713, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s02_q0016,ha_rl_rs_ppo,Complex,d08_12,False,False,7.183088556979783,0,,10.756393447619887,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d03"", ""map_seed"": 20380710, ""query_seed"": 20381710, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s02_q0017,ha_rl_rs_ppo,Complex,d12_16,False,False,7.183958269073628,0,,,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d04"", ""map_seed"": 20380710, ""query_seed"": 20381711, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s02_q0018,ha_rl_rs_ppo,Complex,d16_20,False,False,7.184633065015078,0,,17.154937443355042,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d02"", ""map_seed"": 20380710, ""query_seed"": 20381712, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s02_q0019,ha_rl_rs_ppo,Complex,d20_inf,False,False,7.1853202329948545,0,,21.245528397664472,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d03"", ""map_seed"": 20380710, ""query_seed"": 20381713, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s02_q0020,ha_rl_rs_ppo,Complex,d08_12,False,False,7.185862231068313,0,,8.284432408309568,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d04"", ""map_seed"": 20380710, ""query_seed"": 20381714, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s02_q0021,ha_rl_rs_ppo,Complex,d12_16,False,False,7.368878772016615,0,,12.615591522570174,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d02"", ""map_seed"": 20380711, ""query_seed"": 20381711, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s02_q0022,ha_rl_rs_ppo,Complex,d16_20,False,False,7.369582589017227,0,,19.55998887906433,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d03"", ""map_seed"": 20380711, ""query_seed"": 20381712, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s02_q0023,ha_rl_rs_ppo,Complex,d20_inf,False,False,7.370101829990745,0,,,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d04"", ""map_seed"": 20380711, ""query_seed"": 20381713, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
