episode_index,curriculum_stage,curriculum_source,query_id,difficulty_bucket,profile_name,map_seed,query_seed,reward_total,reward_term_success,reward_term_terminal,reward_term_collision,reward_term_progress,reward_term_rs_progress,reward_term_clearance,reward_term_curvature,reward_term_path_length,reward_term_step,terminated,truncated,terminal_rs_success,collision,failure_reason,rollout_steps,rollout_collision_checks,rollout_length_m,min_clearance_m,mean_abs_curvature_delta,mean_abs_curvature_rate,nn_forward_time_s,rollout_sample_time_s,rollout_collision_time_s,terminal_rs_time_s
0,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.29997391674195767,2.6638107254912238,0.456805765337086,1.5228182846645215,0.0,2.0088e-05,3.2499e-05,0.000172965
1,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0000,Complex,complex_d02,20360620,20361620,-0.25,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,no_progress,9,36,2.699437029504609,0.10232728270786806,0.5789154027519295,1.9301204539390684,0.0,7.7032e-05,0.000269343,0.001993705
2,obstacle_bypass,procedural_single_side_obstacle,,,,,,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.299901838491737,0.06381082085865541,0.8862105636299183,2.9550021036444414,0.0,8.337e-06,6.0516e-05,0.0
3,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0008,Extreme,extreme_d07,20460621,20461624,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.2999018384917378,-0.21258236916762785,0.8862105636299183,2.9550021036444334,0.0,7.342e-06,3.9405e-05,0.0
4,heldout_procedural,main_evaluation_build_query_set,extreme_s00_q0006,Extreme,extreme_d05,20460708,20461709,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.29995252721799115,-0.011925135571779766,0.616279390134551,2.054589757420742,0.0,8.282e-06,3.392e-05,0.0
5,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.2999907825368735,1.2638106301237921,0.2715518085263822,0.9052005072622666,0.0,7.928e-06,2.3712e-05,0.000158152
6,obstacle_bypass,procedural_single_side_obstacle,,,,,,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.29999756937362115,0.06381082085865541,0.13944553881501645,0.4648222287472904,0.0,7.298e-06,5.305e-05,0.0
7,obstacle_bypass,procedural_single_side_obstacle,,,,,,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.29995158290465157,-0.011925135571779766,0.6223789182573506,2.074931268007984,0.0,6.675e-06,4.9116e-05,0.0
8,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.299999999314818,1.2638106301237921,0.002341168418677054,0.007803894746747141,0.0,6.715e-06,1.9819e-05,0.000129454
9,obstacle_bypass,procedural_single_side_obstacle,,,,,,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.299901838491737,0.06381082085865541,0.8862105636299183,2.9550021036444414,0.0,7.314e-06,5.1907e-05,0.0
10,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0006,Complex,complex_d02,20360621,20361622,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.29999919845477063,1.0638108208586554,0.08007725625495068,0.2669249006911048,0.0,7.216e-06,2.6109e-05,0.000147688
11,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.29999933687297065,1.1638108447005133,0.0728355665392577,0.2427857584568549,0.0,7.809e-06,2.0898e-05,0.000135213
12,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0002,Complex,complex_d04,20360620,20361622,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,7,28,2.0995771195742803,0.45823806075352236,0.6330075454499416,2.1104501362865165,0.0,7.2301e-05,0.000163566,0.001353525
13,obstacle_bypass,procedural_single_side_obstacle,,,,,,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,2,8,0.5999490566907378,0.06381082085865541,0.2625385700427379,0.8752028763604556,0.0,1.6487e-05,9.7725e-05,0.000106783
14,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0001,Complex,complex_d03,20360707,20361708,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.2999476749283501,-0.23618917616111235,0.647010415874431,2.1570776170509918,0.0,9.223e-06,3.5835e-05,0.0
15,obstacle_bypass,procedural_single_side_obstacle,,,,,,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.2999383015347651,0.06381082085865541,0.702579659787287,2.342413943775209,0.0,6.989e-06,4.9777e-05,0.0
16,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.2999714646601056,2.0638108208586554,0.47779622598703464,1.5928055907865115,0.0,6.807e-06,2.126e-05,0.000158475
17,obstacle_bypass,procedural_single_side_obstacle,,,,,,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.2999565132180621,-0.011925135571779766,0.5898384400056877,1.9664131766223312,0.0,6.975e-06,5.2221e-05,0.0
18,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0006,Complex,complex_d02,20360708,20361709,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.2999018384917384,0.26381080893772646,0.8862105636299183,2.9550021036444276,0.0,1.2411e-05,2.1726e-05,0.000618515
19,obstacle_bypass,procedural_single_side_obstacle,,,,,,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.2999792538009739,-0.011925135571779766,0.4073978835925015,1.3580868624428148,0.0,8.406e-06,4.8436e-05,0.0
20,heldout_procedural,main_evaluation_build_query_set,extreme_s00_q0007,Extreme,extreme_d06,20460708,20461710,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,2,8,0.5998988893078809,0.06381082085865541,0.5967071712545958,1.9893591466489713,0.0,1.5164e-05,6.0336e-05,0.000140206
21,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0009,Complex,complex_d02,20360621,20361625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,6,24,1.7998405306227219,0.1962663486410956,0.44808817403069695,1.4937595850527852,0.0,4.7393e-05,0.000130697,0.0007031919999999999
22,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.2999018384917366,1.7638106301237921,0.8862105636299183,2.955002103644445,0.0,7.418e-06,2.2153e-05,0.000149829
23,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0001,Extreme,extreme_d06,20460620,20461621,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,21,84,6.2989238812437485,0.06381082085865541,0.8030024737320728,2.6771322000868265,0.0,0.000177041,0.000587459,0.004491457
24,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0000,Complex,complex_d02,20360620,20361620,-0.25,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,no_progress,10,40,2.999471785068505,0.14690601376789614,0.5270312158473753,1.7570800914713005,0.0,7.572899999999999e-05,0.000268661,0.002020766
25,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0003,Complex,complex_d02,20360620,20361623,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,3,12,0.8998602972851831,-0.07563403697711424,0.46127153886561634,1.5378105032211367,0.0,2.2161e-05,0.00010878500000000001,0.00023135
26,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0001,Complex,complex_d03,20360707,20361708,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.29990183849173757,-0.13618916722041563,0.8862105636299183,2.9550021036444356,0.0,6.546e-06,2.9941e-05,0.0
27,obstacle_bypass,procedural_single_side_obstacle,,,,,,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.29999798954636475,0.06381082085865541,0.12682137603317156,0.4227407531128514,0.0,8.22e-06,5.6182e-05,0.0
28,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.29990183849173724,1.3638110115935187,0.8862105636299183,2.955002103644439,0.0,2.6508e-05,2.3758e-05,0.000168377
29,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.29990183849173735,2.263810630123792,0.8862105636299183,2.955002103644438,0.0,8.779e-06,2.2761e-05,0.000111856
30,heldout_procedural,main_evaluation_build_query_set,extreme_s00_q0003,Extreme,extreme_d05,20460707,20461710,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,10,40,2.9993268749728323,-0.023878608662905254,0.7149889914719977,2.383831510456739,0.0,7.5922e-05,0.000236187,0.001545313
31,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0002,Complex,complex_d04,20360620,20361622,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,10,40,2.999448071062603,0.06381082085865541,0.7679764880015372,2.560392678275204,0.0,7.4634e-05,0.000243309,0.00135475
32,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0001,Extreme,extreme_d06,20460620,20461621,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,7,28,2.099583317930439,0.8444356873442511,0.6436771080734746,2.1460161728450164,0.0,5.3036e-05,0.000148673,0.001348111
33,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0007,Extreme,extreme_d06,20460621,20461623,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.2999018384917369,1.0638108208586554,0.8862105636299183,2.9550021036444423,0.0,8.472e-06,2.3694e-05,0.00019766
34,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.2999811732650207,3.0638108208586554,0.3880936942088596,1.2937268362038012,0.0,8.303e-06,2.361e-05,0.000162742
35,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0008,Extreme,extreme_d07,20460621,20461624,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,2,8,0.5999418736957824,-0.11996141525012449,0.30377381065603526,1.0126774741850155,0.0,1.5003e-05,7.3574e-05,9.8315e-05
36,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0004,Complex,complex_d03,20360707,20361711,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,7,28,2.0995510983556476,0.5486966326643805,0.7594416633206427,2.53201346107176,0.0,5.0011999999999995e-05,0.000152431,0.001108209
37,obstacle_bypass,procedural_single_side_obstacle,,,,,,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.299901838491737,-0.011925135571779766,0.8862105636299183,2.9550021036444414,0.0,7.385e-06,4.6306e-05,0.0
38,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0008,Extreme,extreme_d07,20460621,20461624,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.2999982265328086,0.06381082085865541,0.11911239519740317,0.3970436644710522,0.0,8.732e-06,5.0213e-05,0.0
39,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0008,Complex,complex_d04,20360708,20361711,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.2999980225376546,0.7300012066771369,0.12577650824733091,0.41925779104608574,0.0,6.423e-06,2.122e-05,0.000323019
40,obstacle_bypass,procedural_single_side_obstacle,,,,,,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.299901838491737,-0.07563403697711424,0.8862105636299183,2.9550021036444414,0.0,6.508e-06,4.1779e-05,0.0
41,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.299944734100982,1.963810916226087,0.6649448313623664,2.2168911661522963,0.0,7.092e-06,2.0879e-05,0.00011606
42,obstacle_bypass,procedural_single_side_obstacle,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,2,8,0.599957509730933,0.06381082085865541,0.48075469749743144,1.6026291518979028,0.0,1.6006000000000002e-05,0.000109312,0.000354632
43,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0001,Extreme,extreme_d06,20460620,20461621,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,7,28,2.0999067820021873,-0.13618916722041563,0.4675785373662505,1.5586643129191742,0.0,5.1661e-05,0.000194942,0.001109716
44,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0004,Extreme,extreme_d06,20460620,20461624,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,2,8,0.599881962501381,-0.07563403697711424,1.0855915327468268,3.6193504742837725,0.0,1.4420000000000001e-05,5.4609000000000005e-05,8.9572e-05
45,obstacle_bypass,procedural_single_side_obstacle,,,,,,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.29998331232911135,0.06381082085865541,0.3653814376689747,1.2180058778340148,0.0,7.977e-06,7.9688e-05,0.0
46,open_connector,procedural_empty_grid,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,,1,4,0.2999300993336094,1.1638107254912238,0.7478264665757258,2.4933358413752447,0.0,7.56e-06,2.1476e-05,0.000120554
47,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0008,Extreme,extreme_d07,20460621,20461624,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,collision,1,4,0.29997584419838136,0.06381082085865541,0.43960332248475587,1.4654624063464106,0.0,7.135e-06,4.5456e-05,0.0
