episode_index,curriculum_stage,curriculum_source,query_id,difficulty_bucket,profile_name,map_seed,query_seed,reward_total,reward_term_success,reward_term_terminal,reward_term_collision,reward_term_progress,reward_term_rs_progress,reward_term_clearance,reward_term_curvature,reward_term_path_length,reward_term_step,terminated,truncated,terminal_rs_success,collision,failure_reason,rollout_steps,rollout_collision_checks,rollout_length_m,min_clearance_m,mean_abs_curvature_delta,mean_abs_curvature_rate,nn_forward_time_s,rollout_sample_time_s,rollout_collision_time_s,terminal_rs_time_s
0,open_connector,procedural_empty_grid,,,,,,1.1499969529110332,1.0,0.0,0.0,0.05999695291103305,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.29999961265502106,2.763810630123792,0.055666516252526714,0.18555529375479354,0.0,9.75e-06,1.9875e-05,0.000111333
1,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0000,Complex,complex_d02,20360620,20361620,0.28714158591210215,0.0,0.0,-1.0,0.7075334280691828,0.0,0.699608157842919,0.0,0.0,-0.11999999999999998,True,False,False,True,collision,12,48,3.599585177152686,0.011024440806088887,0.5186991328814989,1.7291963624268372,0.0,5.8707000000000006e-05,0.000224706,0.001111833
2,obstacle_bypass,procedural_single_side_obstacle,,,,,,-0.9500445446243584,0.0,0.0,-1.0,0.05995545537564162,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.29999410648593205,-0.011925135571779766,0.21713680115242368,0.7238035563295511,0.0,4.125e-06,2.3458e-05,0.0
3,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0008,Extreme,extreme_d07,20460621,20461624,-0.9507337475416331,0.0,0.0,-1.0,0.05926625245836697,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.2999842476606699,-0.21258236916762785,0.35499394329079137,1.183375280732561,0.0,4.167e-06,2.75e-05,0.0
4,heldout_procedural,main_evaluation_build_query_set,extreme_s00_q0006,Extreme,extreme_d05,20460708,20461709,-0.9507123362407468,0.0,0.0,-1.0,0.059287663759253206,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.2999018384917367,-0.011925135571779766,0.8862105636299186,2.9550021036444454,0.0,4.833e-06,1.9458e-05,0.0
5,open_connector,procedural_empty_grid,,,,,,1.149203653456853,1.0,0.0,0.0,0.059203653456852925,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.299901838491737,1.2638106301237921,0.8862105636299186,2.955002103644442,0.0,4.792e-06,1.9375e-05,8.6417e-05
6,obstacle_bypass,procedural_single_side_obstacle,,,,,,-0.9505469655807053,0.0,0.0,-1.0,0.059453034419294684,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.29992744302011476,-0.011925135571779766,0.7619041671108182,2.540294944133274,0.0,6e-06,4.3625e-05,0.0
7,obstacle_bypass,procedural_single_side_obstacle,,,,,,-0.9373789531617142,0.0,0.0,-1.0,0.05985888266655479,0.0,0.012762164171731084,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.29998131994671373,0.06381082085865541,0.38657886378342604,1.288676454427545,0.0,4.875e-06,3.5792e-05,0.0
8,open_connector,procedural_empty_grid,,,,,,1.1492222258230718,1.0,0.0,0.0,0.05922222582307173,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.2999018384917368,1.2638106301237921,0.8862105636299186,2.955002103644444,0.0,5.166e-06,1.6916e-05,9.9208e-05
9,obstacle_bypass,procedural_single_side_obstacle,,,,,,-0.9504361226245257,0.0,0.0,-1.0,0.059563877375474306,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.2999421803054747,-0.07563403697711424,0.6801355037760897,2.267555377117713,0.0,5.542e-06,3.325e-05,0.0
10,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0006,Complex,complex_d02,20360621,20361622,1.1417279637319493,1.0,0.0,0.0,0.05172796373194926,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.2999999062473689,1.0638108208586554,0.02738651321679029,0.09128840591772844,0.0,4.791e-06,1.9208e-05,0.00011775
11,open_connector,procedural_empty_grid,,,,,,1.149220220808658,1.0,0.0,0.0,0.05922022080865794,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.29990183849173696,1.1638108447005133,0.8862105636299186,2.9550021036444427,0.0,4.333e-06,1.625e-05,9.6584e-05
12,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0002,Complex,complex_d04,20360620,20361622,1.6726045625601333,1.0,0.0,0.0,0.22260456256013336,0.0,0.5,0.0,0.0,-0.05,True,False,True,False,,5,20,1.4996756243420901,0.6951817229201178,0.9228264498108019,3.076753515333181,0.0,2.3250999999999998e-05,7.754e-05,0.0007635820000000001
13,obstacle_bypass,procedural_single_side_obstacle,,,,,,-0.9502562680695924,0.0,0.0,-1.0,0.059743731930407586,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.29996605675818,-0.011925135571779766,0.5211095395269542,1.7372283556304196,0.0,4.792e-06,3.5458e-05,0.0
14,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0001,Complex,complex_d03,20360707,20361708,-0.9506332300556706,0.0,0.0,-1.0,0.059366769944329434,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.2999133011947427,-0.21258236916762785,0.8328568805427726,2.776992141478826,0.0,4.125e-06,1.9e-05,0.0
15,obstacle_bypass,procedural_single_side_obstacle,,,,,,-0.9379770736962312,0.0,0.0,-1.0,0.05926076213203775,0.0,0.012762164171731084,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.299901838491737,0.06381082085865541,0.8862105636299186,2.955002103644442,0.0,3.792e-06,3.225e-05,0.0
16,open_connector,procedural_empty_grid,,,,,,1.1499796305445487,1.0,0.0,0.0,0.05997963054454854,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.2999973965572733,2.0638108208586554,0.14431769135513264,0.4810631459182699,0.0,3.708e-06,1.1792e-05,0.000102375
17,obstacle_bypass,procedural_single_side_obstacle,,,,,,-0.8594147351279285,0.0,0.0,-1.0,0.11844189794676119,0.0,0.042143366925310316,0.0,0.0,-0.02,True,False,False,True,collision,2,8,0.599803676983474,0.06381082085865541,1.329315845444878,4.432503155466663,0.0,6.708e-06,4.3874e-05,6.3959e-05
18,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0006,Complex,complex_d02,20360708,20361709,1.1069452205815253,1.0,0.0,0.0,0.059960999544102125,0.0,0.056984221037423226,0.0,0.0,-0.01,True,False,True,False,,1,4,0.29999465476160275,0.2849211051871161,0.20679007651229023,0.6893125368404328,0.0,3.708e-06,1.3084e-05,0.000412375
19,obstacle_bypass,procedural_single_side_obstacle,,,,,,-0.9379770736962312,0.0,0.0,-1.0,0.05926076213203775,0.0,0.012762164171731084,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.299901838491737,0.06381082085865541,0.8862105636299186,2.955002103644442,0.0,3.5e-06,3.0292e-05,0.0
20,heldout_procedural,main_evaluation_build_query_set,extreme_s00_q0007,Extreme,extreme_d06,20460708,20461710,-0.8749029422144486,0.0,0.0,-1.0,0.11571585503197213,0.0,0.02938120275357923,0.0,0.0,-0.02,True,False,False,True,collision,2,8,0.5998709752570621,-0.07563403697711424,0.637758607464103,2.126319271209296,0.0,8.584000000000001e-06,4.5501e-05,0.000104333
21,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0009,Complex,complex_d02,20360621,20361625,1.633547505891662,1.0,0.0,0.0,0.2701459773099015,0.0,0.4134015285817608,0.0,0.0,-0.05,True,False,True,False,,5,20,1.4997966031202739,0.26381080893772646,0.5658752390607324,1.8865066032402296,0.0,2.2583e-05,7.9207e-05,0.00044587399999999997
22,open_connector,procedural_empty_grid,,,,,,1.1492174689854873,1.0,0.0,0.0,0.05921746898548728,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.299901838491737,1.7638106301237921,0.8862105636299186,2.955002103644442,0.0,3.709e-06,1.2916e-05,9.1125e-05
23,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0001,Extreme,extreme_d06,20460620,20461621,1.0582914281847806,0.0,-0.25,0.0,0.4162677259587415,0.0,1.0620237022260388,0.0,0.0,-0.17,False,True,False,False,no_progress,17,68,5.099368746955423,0.06381082085865541,0.5444416419654337,1.8150301287661086,0.0,6.9332e-05,0.000336622,0.00291321
24,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0000,Complex,complex_d02,20360620,20361620,-0.8776816566968028,0.0,0.0,-1.0,0.10365692475358888,0.0,0.0386614185496084,0.0,0.0,-0.02,True,False,False,True,collision,2,8,0.5999002563310327,0.06381082085865541,0.5556099735635791,1.8523411773872833,0.0,8.041999999999999e-06,6.1875e-05,7.7792e-05
25,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0003,Complex,complex_d02,20360620,20361623,-0.3275975457233228,0.0,0.0,-1.0,0.26005113868179175,0.0,0.4823513155948854,0.0,0.0,-0.07,True,False,False,True,collision,7,28,2.0995089838812953,0.011024440806088887,0.8862943260229957,2.955005351152021,0.0,2.7042e-05,0.000106876,0.000901125
26,heldout_procedural,main_evaluation_build_query_set,complex_s00_q0001,Complex,complex_d03,20360707,20361708,-0.9500321445562053,0.0,0.0,-1.0,0.05996785544379471,0.0,0.0,0.0,0.0,-0.01,True,False,False,True,collision,1,4,0.2999956121270484,-0.23618917616111235,0.18735831352110766,0.6245368463648103,0.0,3.542e-06,1.4875e-05,0.0
27,obstacle_bypass,procedural_single_side_obstacle,,,,,,-0.8594147351279285,0.0,0.0,-1.0,0.11844189794676119,0.0,0.042143366925310316,0.0,0.0,-0.02,True,False,False,True,collision,2,8,0.599803676983474,0.06381082085865541,1.329315845444878,4.432503155466663,0.0,8.208e-06,5.3541e-05,6.7541e-05
28,open_connector,procedural_empty_grid,,,,,,1.1492323561254671,1.0,0.0,0.0,0.05923235612546707,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.29990183849173724,1.3638110115935187,0.8862105636299186,2.9550021036444396,0.0,3.625e-06,1.3e-05,0.000104666
29,open_connector,procedural_empty_grid,,,,,,1.14997560719089,1.0,0.0,0.0,0.0599756071908899,0.0,0.1,0.0,0.0,-0.01,True,False,True,False,,1,4,0.2999971601097798,2.263810630123792,0.1507288502082561,0.5024342568879618,0.0,3.959e-06,1.45e-05,7.9542e-05
30,heldout_procedural,main_evaluation_build_query_set,extreme_s00_q0003,Extreme,extreme_d05,20460707,20461710,-0.6119660525301216,0.0,0.0,-1.0,0.23560500277052016,0.0,0.19242894469935817,0.0,0.0,-0.04,True,False,False,True,collision,4,16,1.1997877182368768,-0.13618916722041563,0.9722828422934003,3.2415162366295878,0.0,1.5501e-05,5.9041e-05,0.000307125
31,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,complex_s00_q0002,Complex,complex_d04,20360620,20361622,4.17501736363891,0.0,-0.25,0.0,1.74593433700646,0.0,2.999083026632452,0.0,0.0,-0.3200000000000001,False,True,False,False,no_rs_terminal:terminal_rs_collision,32,128,9.598235691134267,0.14690601376789614,0.6673981228795197,2.2250693376774966,0.0,0.000123539,0.000427748,0.006718336
32,rs_failure_node,0_trials/module2_oracle_shape/oracle_connector_results.parquet,extreme_s00_q0001,Extreme,extreme_d06,20460620,20461621,0.5123398692076895,0.0,0.0,-1.0,0.6525934839985351,0.0,0.9697463852091541,0.0,0.0,-0.10999999999999999,True,False,False,True,collision,11,44,3.2993681071078793,0.06381082085865541,1.0220123875781455,3.4073604091463734,0.0,4.6917e-05,0.000165376,0.0009694559999999999
