arxiv_id,citation_key,title,authors_short,year,direction_tag,status,source,reason,size_bytes,lines,sections,formulas,pdf_path,md_path
2509.17340,Chen2025AEROMPPI,AERO-MPPI: Anchor-Guided Ensemble Trajectory Optimization for Agile Mapless Drone Navigation,Xin Chen et al.,2025,J_homotopy_topology,success,arxiv-e-print,,43252,414,28,280,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Chen2025AEROMPPI.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Chen2025AEROMPPI.md
2509.24143,Kumar2025Novel,A Novel Model for 3D Motion Planning for a Generalized Dubins Vehicle with Pitch and Yaw Rate Constraints,Deepak Prakash Kumar et al.,2025,K_dubins_reeds_shepp,success,pymupdf4llm,,111425,1192,28,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Kumar2025Novel.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Kumar2025Novel.md
2509.24995,Lee2025Path,Path Diffuser: Diffusion Model for Data-Driven Traffic Simulator,Da Saem Lee et al.,2025,L_learning_path_optimization,success,pymupdf4llm,,45351,410,19,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Lee2025Path.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Lee2025Path.md
2510.02716,Zeng2025times,A $1000\times$ Faster LLM-enhanced Algorithm For Path Planning in Large-scale Grid Maps,Junlin Zeng et al.,2025,G_subgoal_optimization,success,pymupdf4llm,,42986,373,18,1,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Zeng2025times.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Zeng2025times.md
2510.03547,Veil2025ShapeSpace,Shape-Space Graphs: Fast and Collision-Free Path Planning for Soft Robots,Carina Veil et al.,2025,C_elastic_band,success,arxiv-e-print,,39283,235,15,214,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Veil2025ShapeSpace.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Veil2025ShapeSpace.md
2510.03948,Jerome2025RealTime,A Real-Time Framework for Intermediate Map Construction and Kinematically Feasible Off-Road Planning Without OSM,Otobong Jerome et al.,2025,O_dense_forest_narrow_passage,success,arxiv-e-print,,62342,487,16,129,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Jerome2025RealTime.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Jerome2025RealTime.md
2510.12169,Naik2025Hybrid,Hybrid Terrain-Aware Path Planning: Integrating VD-RRT* Exploration and VD-D* Lite Repair,Akshay Naik et al.,2025,F_hybrid_astar;P_nonholonomic_constraints,success,arxiv-e-print,,38963,307,7,183,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Naik2025Hybrid.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Naik2025Hybrid.md
2510.16500,Min2025Advancing,Advancing Off-Road Autonomous Driving: The Large-Scale ORAD-3D Dataset and Comprehensive Benchmarks,Chen Min et al.,2025,O_dense_forest_narrow_passage,success,arxiv-e-print,,30175,368,33,14,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Min2025Advancing.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Min2025Advancing.md
2510.19128,Tamizi2025CrossEnvironment,A Cross-Environment and Cross-Embodiment Path Planning Framework via a Conditional Diffusion Model,Mehran Ghafarian Tamizi et al.,2025,L_learning_path_optimization,success,arxiv-e-print,,88367,528,22,305,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Tamizi2025CrossEnvironment.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Tamizi2025CrossEnvironment.md
2511.06471,Tang2025GHOST,GHOST: Solving the Traveling Salesman Problem on Graphs of Convex Sets,Jingtao Tang et al.,2025,I_corridor_planning,success,pymupdf4llm,,50698,338,23,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Tang2025GHOST.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Tang2025GHOST.md
2511.07811,Gupta2025Virtual,Virtual Traffic Lights for Multi-Robot Navigation: Decentralized Planning with Centralized Conflict Resolution,Sagar Gupta et al.,2025,H_hierarchical_planning,success,pymupdf4llm,,25594,229,11,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Gupta2025Virtual.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Gupta2025Virtual.md
2511.07927,Guvenkaya2025Local,Local Path Planning with Dynamic Obstacle Avoidance in Unstructured Environments,Okan Arif Guvenkaya et al.,2025,G_subgoal_optimization,success,pymupdf4llm,,19401,165,8,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Guvenkaya2025Local.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Guvenkaya2025Local.md
2511.11043,Nachkov2025Autonomous,Autonomous Vehicle Path Planning by Searching With Differentiable Simulation,Asen Nachkov et al.,2025,L_learning_path_optimization,success,pymupdf4llm,,46920,371,16,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Nachkov2025Autonomous.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Nachkov2025Autonomous.md
2511.12022,Raorane2025SBAMP,SBAMP: Sampling Based Adaptive Motion Planning,Shreyas Raorane et al.,2025,Q_informed_sampling,success,arxiv-e-print,,20757,234,12,50,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Raorane2025SBAMP.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Raorane2025SBAMP.md
2511.12778,Rajagopal2025Nav,DR. Nav: Semantic-Geometric Representations for Proactive Dead-End Recovery and Navigation,Vignesh Rajagopal et al.,2025,O_dense_forest_narrow_passage,success,arxiv-e-print,,36664,256,20,108,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Rajagopal2025Nav.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Rajagopal2025Nav.md
2511.13048,Li2025UnidirectionalRoadNetworkBased,Unidirectional-Road-Network-Based Global Path Planning for Cleaning Robots in Semi-Structured Environments,Yong Li et al.,2025,F_hybrid_astar,success,pymupdf4llm,,36735,390,13,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Li2025UnidirectionalRoadNetworkBased.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Li2025UnidirectionalRoadNetworkBased.md
2511.15414,Feng2025RRTformer,RRT*former: Environment-Aware Sampling-Based Motion Planning using Transformer,Mingyang Feng et al.,2025,D_asymptotically_optimal_sampling,success,arxiv-e-print,,44041,378,17,111,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Feng2025RRTformer.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Feng2025RRTformer.md
2511.16844,Kamale2025Abased,A*-based Temporal Logic Path Planning with User Preferences on Relaxed Task Satisfaction,Disha Kamale et al.,2025,E_bounded_suboptimal_search,success,pymupdf4llm,,42029,335,20,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Kamale2025Abased.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Kamale2025Abased.md
2511.18183,Jia2025OffRoad,Off-Road Navigation via Implicit Neural Representation of Terrain Traversability,Yixuan Jia et al.,2025,O_dense_forest_narrow_passage,success,arxiv-e-print,,87774,478,26,444,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Jia2025OffRoad.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Jia2025OffRoad.md
2511.18525,Chopra2025Splatblox,Splatblox: Traversability-Aware Gaussian Splatting for Outdoor Robot Navigation,Samarth Chopra et al.,2025,O_dense_forest_narrow_passage,success,arxiv-e-print,,37894,293,20,47,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Chopra2025Splatblox.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Chopra2025Splatblox.md
2511.20050,Li2025Active3D,Active3D: Active High-Fidelity 3D Reconstruction via Hierarchical Uncertainty Quantification,Yan Li et al.,2025,L_learning_path_optimization,success,pymupdf4llm,,62555,671,29,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Li2025Active3D.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Li2025Active3D.md
2511.20156,Hu2025MapWorld,Map-World: Masked Action planning and Path-Integral World Model for Autonomous Driving,Bin Hu et al.,2025,J_homotopy_topology,success,arxiv-e-print,,44121,382,19,105,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Hu2025MapWorld.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Hu2025MapWorld.md
2511.22338,Xiong2025Nonholonomic,Nonholonomic Narrow Dead-End Escape with Deep Reinforcement Learning,Denghan Xiong et al.,2025,P_nonholonomic_constraints,success,pymupdf4llm,,35755,354,27,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Xiong2025Nonholonomic.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Xiong2025Nonholonomic.md
2512.02535,Lew2025AID,AID: Agent Intent from Diffusion for Multi-Agent Informative Path Planning,Jeric Lew et al.,2025,L_learning_path_optimization,success,arxiv-e-print,,30066,201,27,122,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Lew2025AID.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Lew2025AID.md
2512.06754,Rajneesh2025ModelLess,Model-Less Feedback Control of Space-based Continuum Manipulators using Backbone Tension Optimization,Shrreya Rajneesh et al.,2025,C_elastic_band,success,arxiv-e-print,,30885,281,14,100,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Rajneesh2025ModelLess.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Rajneesh2025ModelLess.md
2512.10099,Caro2025Push,"Push Smarter, Not Harder: Hierarchical RL-Diffusion Policy for Efficient Nonprehensile Manipulation",Steven Caro et al.,2025,G_subgoal_optimization,success,arxiv-e-print,,40710,287,12,112,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Caro2025Push.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Caro2025Push.md
2512.11571,Gimenez2025CrossEntropy,Cross-Entropy Optimization of Physically Grounded Task and Motion Plans,Andreu Matoses Gimenez et al.,2025,Q_informed_sampling,success,arxiv-e-print,,47268,314,19,167,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Gimenez2025CrossEntropy.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Gimenez2025CrossEntropy.md
2512.13183,GonzlezCalvin2025Efficient,Efficient Path Generation with Curvature Guarantees by Mollification,Alfredo González-Calvin et al.,2025,A_path_smoothing,success,arxiv-e-print,,97021,789,23,806,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/GonzlezCalvin2025Efficient.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/GonzlezCalvin2025Efficient.md
2401.01439,Viswanath2024OffRoad,Off-Road LiDAR Intensity Based Semantic Segmentation,Kasi Viswanath et al.,2024,O_dense_forest_narrow_passage,success,arxiv-e-print,,17790,167,9,57,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Viswanath2024OffRoad.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Viswanath2024OffRoad.md
2401.09819,Meng2024PPNet,PPNet: A Two-Stage Neural Network for End-to-end Path Planning,Qinglong Meng et al.,2024,G_subgoal_optimization,success,arxiv-e-print,,60302,448,22,208,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Meng2024PPNet.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Meng2024PPNet.md
2402.00537,Li2024Robust,Robust Path Planning via Learning from Demonstrations for Robotic Catheters in Deformable Environments,Zhen Li et al.,2024,L_learning_path_optimization,success,arxiv-e-print,,71919,440,39,163,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Li2024Robust.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Li2024Robust.md
2402.01254,Yu2024Neural,Neural Trajectory Model: Implicit Neural Trajectory Representation for Trajectories Generation,Zihan Yu et al.,2024,L_learning_path_optimization,success,arxiv-e-print,,36075,338,27,113,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Yu2024Neural.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Yu2024Neural.md
2402.04730,Beck2024Model,Model Predictive Trajectory Optimization With Dynamically Changing Waypoints for Serial Manipulators,Florian Beck et al.,2024,G_subgoal_optimization,success,arxiv-e-print,,50032,298,13,227,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Beck2024Model.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Beck2024Model.md
2402.05421,Wan2024DiffTORI,DiffTORI: Differentiable Trajectory Optimization for Deep Reinforcement and Imitation Learning,Weikang Wan et al.,2024,L_learning_path_optimization,success,arxiv-e-print,,72048,540,29,200,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Wan2024DiffTORI.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Wan2024DiffTORI.md
2402.11768,Guo2024Targeted,Targeted Parallelization of Conflict-Based Search for Multi-Robot Path Planning,Teng Guo et al.,2024,E_bounded_suboptimal_search;H_hierarchical_planning,success,arxiv-e-print,,36211,196,11,111,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Guo2024Targeted.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Guo2024Targeted.md
2402.12498,Johnson2024Feudal,Feudal Networks for Visual Navigation,Faith Johnson et al.,2024,G_subgoal_optimization,success,arxiv-e-print,,53080,256,23,73,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Johnson2024Feudal.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Johnson2024Feudal.md
2402.14933,Huang2024Path,Path Planning based on 2D Object Bounding-box,Yanliang Huang et al.,2024,L_learning_path_optimization,success,arxiv-e-print,,30152,176,15,2,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Huang2024Path.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Huang2024Path.md
2403.00988,Ahmed2024Optimal,Optimal Robot Formations: Balancing Range-Based Observability and User-Defined Configurations,Syed Shabbir Ahmed et al.,2024,G_subgoal_optimization,success,arxiv-e-print,,42464,290,13,314,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Ahmed2024Optimal.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Ahmed2024Optimal.md
2403.01450,Wen2024CollisionFree,Collision-Free Robot Navigation in Crowded Environments using Learning based Convex Model Predictive Control,Zhuanglei Wen et al.,2024,C_elastic_band,success,arxiv-e-print,,46820,474,19,181,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Wen2024CollisionFree.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Wen2024CollisionFree.md
2403.02751,Chen2024SplatNav,Splat-Nav: Safe Real-Time Robot Navigation in Gaussian Splatting Maps,Timothy Chen et al.,2024,I_corridor_planning,success,pymupdf4llm,,108516,872,20,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Chen2024SplatNav.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Chen2024SplatNav.md
2403.11298,Schmittle2024MultiSample,Multi-Sample Long Range Path Planning under Sensing Uncertainty for Off-Road Autonomous Driving,Matt Schmittle et al.,2024,O_dense_forest_narrow_passage,success,pymupdf4llm,,38725,340,13,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Schmittle2024MultiSample.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Schmittle2024MultiSample.md
2403.12725,Goldfarb2024Some,Some geometric and topological data-driven methods in robot motion path planning,Boris Goldfarb,2024,J_homotopy_topology;R_surveys,success,arxiv-e-print,,64749,469,15,351,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Goldfarb2024Some.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Goldfarb2024Some.md
2403.15369,Yang2024OceanPlan,OceanPlan: Hierarchical Planning and Replanning for Natural Language AUV Piloting in Large-scale Unexplored Ocean Environments,Ruochu Yang et al.,2024,H_hierarchical_planning,success,arxiv-e-print,,35215,241,22,78,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Yang2024OceanPlan.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Yang2024OceanPlan.md
2403.16803,Pan2024Exploiting,Exploiting Priors from 3D Diffusion Models for RGB-Based One-Shot View Planning,Sicong Pan et al.,2024,L_learning_path_optimization,success,arxiv-e-print,,38972,231,16,93,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Pan2024Exploiting.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Pan2024Exploiting.md
2404.00797,Kaigom2024Metarobotics,"Metarobotics for Industry and Society: Vision, Technologies, and Opportunities",Eric Guiffo Kaigom,2024,R_surveys,success,pymupdf4llm,,81886,463,21,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Kaigom2024Metarobotics.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Kaigom2024Metarobotics.md
2404.02817,Zhao2024Survey,A Survey of Optimization-based Task and Motion Planning: From Classical To Learning Approaches,Zhigen Zhao et al.,2024,R_surveys,success,arxiv-e-print,,136844,652,36,211,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Zhao2024Survey.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Zhao2024Survey.md
2404.05223,Tang2024ITAECBS,ITA-ECBS: A Bounded-Suboptimal Algorithm for the Combined Target-Assignment and Path-Finding Problem,Yimin Tang et al.,2024,E_bounded_suboptimal_search,success,pymupdf4llm,,50656,302,16,4,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Tang2024ITAECBS.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Tang2024ITAECBS.md
2404.05581,Dutta2024Design,Design and Simulation of Time-energy Optimal Anti-swing Trajectory Planner for Autonomous Tower Cranes,Souravik Dutta et al.,2024,M_multi_objective_planning,success,arxiv-e-print,,114343,1269,32,456,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Dutta2024Design.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Dutta2024Design.md
2404.06974,Liu2024Deep,Deep Reinforcement Learning for Mobile Robot Path Planning,Hao Liu et al.,2024,F_hybrid_astar,success,pymupdf4llm,,28349,320,13,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Liu2024Deep.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Liu2024Deep.md
2404.16379,Yakovlev2024Optimal,Optimal and Bounded Suboptimal Any-Angle Multi-agent Pathfinding,Konstantin Yakovlev et al.,2024,E_bounded_suboptimal_search,success,arxiv-e-print,,32876,231,15,143,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Yakovlev2024Optimal.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Yakovlev2024Optimal.md
2404.18687,Wang2024Socially,Socially Adaptive Path Planning Based on Generative Adversarial Network,Yao Wang et al.,2024,J_homotopy_topology,success,arxiv-e-print,,42460,383,14,181,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Wang2024Socially.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Wang2024Socially.md
2405.03411,Kyaw2024Greedy,Greedy Heuristics for Sampling-Based Motion Planning in High-Dimensional State Spaces,Phone Thiha Kyaw et al.,2024,D_asymptotically_optimal_sampling,success,pymupdf4llm,,73242,702,23,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Kyaw2024Greedy.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Kyaw2024Greedy.md
2405.06290,Dai2024Path,Path Planning and Motion Control for Accurate Positioning of Car-like Robots,Jin Dai et al.,2024,K_dubins_reeds_shepp,failed,none,HTTP Error 404: Not Found,0,0,0,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Dai2024Path.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Dai2024Path.md
2405.20858,Yang2024CSDO,CSDO: Enhancing Efficiency and Success in Large-Scale Multi-Vehicle Trajectory Planning,Yibin Yang et al.,2024,J_homotopy_topology,success,arxiv-e-print,,46755,519,22,177,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Yang2024CSDO.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Yang2024CSDO.md
2406.02858,Yonetani2024TSPDiffuser,TSPDiffuser: Diffusion Models as Learned Samplers for Traveling Salesperson Path Planning Problems,Ryo Yonetani,2024,L_learning_path_optimization,success,arxiv-e-print,,32805,200,25,95,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Yonetani2024TSPDiffuser.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Yonetani2024TSPDiffuser.md
2406.02885,Huang2024Homotopic,Homotopic Path Set Planning for Robot Manipulation and Navigation,Jing Huang et al.,2024,J_homotopy_topology,success,pymupdf4llm,,84425,764,22,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Huang2024Homotopic.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Huang2024Homotopic.md
2406.02916,Tezerjani2024Realtime,Real-time Motion Planning for autonomous vehicles in dynamic environments,Mohammad Dehghani Tezerjani et al.,2024,C_elastic_band,success,arxiv-e-print,,24462,312,16,52,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Tezerjani2024Realtime.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Tezerjani2024Realtime.md
2406.05575,Sormoli2024Survey,A Survey on Hybrid Motion Planning Methods for Automated Driving Systems,MReza Alipour Sormoli et al.,2024,R_surveys,success,arxiv-e-print,,105251,398,33,15,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Sormoli2024Survey.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Sormoli2024Survey.md
2407.02664,Farajtabar2024path,The path towards contact-based physical human-robot interaction,Mohammad Farajtabar et al.,2024,R_surveys,success,pymupdf4llm,,164851,1262,46,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Farajtabar2024path.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Farajtabar2024path.md
2407.05300,Wang2024Space,Space Adaptive Search for Nonholonomic Mobile Robots Path Planning,Qi Wang,2024,K_dubins_reeds_shepp,success,arxiv-e-print,,60340,334,11,327,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Wang2024Space.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Wang2024Space.md
2407.05979,Plessen2024Smoothing,Smoothing of Headland Path Edges and Headland-to-Mainfield Lane Transitions Based on a Spatial Domain Transformation and Linear Programming,Mogens Plessen,2024,A_path_smoothing,success,arxiv-e-print,,65234,368,11,168,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Plessen2024Smoothing.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Plessen2024Smoothing.md
2407.10660,Long2024HPHS,HPHS: Hierarchical Planning based on Hybrid Frontier Sampling for Unknown Environments Exploration,Shijun Long et al.,2024,F_hybrid_astar,success,arxiv-e-print,,34126,267,12,78,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Long2024HPHS.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Long2024HPHS.md
2407.17392,Liu2024SamplingBased,Sampling-Based Hierarchical Trajectory Planning for Formation Flight,Qingzhao Liu et al.,2024,I_corridor_planning,success,arxiv-e-print,,58293,420,30,327,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Liu2024SamplingBased.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Liu2024SamplingBased.md
2408.03131,Ming2024Stochastic,Stochastic Trajectory Optimization for Robotic Skill Acquisition From a Suboptimal Demonstration,Chenlin Ming et al.,2024,B_trajectory_optimization,success,arxiv-e-print,,41099,231,12,122,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Ming2024Stochastic.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Ming2024Stochastic.md
2408.04200,Shi2024Koopman,Koopman Operators in Robot Learning,Lu Shi et al.,2024,R_surveys,success,arxiv-e-print,,135492,657,33,335,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Shi2024Koopman.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Shi2024Koopman.md
2408.12831,Soleymanzadeh2024SIMPNet,SIMPNet: Spatial-Informed Motion Planning Network,Davood Soleymanzadeh et al.,2024,Q_informed_sampling,success,arxiv-e-print,,41630,272,15,110,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Soleymanzadeh2024SIMPNet.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Soleymanzadeh2024SIMPNet.md
2409.05289,Zhou2024Developing,Developing Path Planning with Behavioral Cloning and Proximal Policy Optimization for Path-Tracking and Static Obstacle Nudging,Mingyan Zhou et al.,2024,G_subgoal_optimization;L_learning_path_optimization,success,arxiv-e-print,,25630,239,15,104,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Zhou2024Developing.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Zhou2024Developing.md
2409.10647,Huang2024Safe,Safe Interval Motion Planning for Quadrotors in Dynamic Environments,Songhao Huang et al.,2024,C_elastic_band,success,arxiv-e-print,,35363,265,24,105,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Huang2024Safe.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Huang2024Safe.md
2409.14491,Veerapaneni2024Work,Work Smarter Not Harder: Simple Imitation Learning with CS-PIBT Outperforms Large Scale Imitation Learning for MAPF,Rishi Veerapaneni et al.,2024,L_learning_path_optimization,success,arxiv-e-print,,41563,292,35,45,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Veerapaneni2024Work.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Veerapaneni2024Work.md
