query_id,method,difficulty_bucket,distance_bin_key,success,feasible,total_time_s,total_expansions,path_length_m,reference_path_length_m,path_inflation_ratio,direction_switches,mean_abs_curvature,min_clearance_m,collision_violation_count,fallback_f1_count,fallback_f2_count,fallback_f3_count,fallback_triggered,subgoal_reachable_count,subgoal_attempt_count,subgoal_reachability_rate,analytic_operator,analytic_attempts,analytic_successes,analytic_failure_count,rl_attempts,rl_successes,rs_attempts,nn_forward_time_s,fallback_to_primitives_count,rollout_protocol,collision_checker,rl_rollout_steps,rl_rollout_collision_checks,rl_rollout_sample_time_s,rl_rollout_collision_time_s,terminal_rs_time_s,terminal_rs_success_count,terminal_rs_used_count,terminal_rs_action_count,bc_checkpoint,bc_checkpoint_sha256,rl_rs_checkpoint,rl_rs_checkpoint_sha256,failure_reason,metadata
complex_s00_q0000,ha_single_rs,Complex,d08_12,True,True,0.14861249923706055,1,11.001818031580056,,,0,0.0,0.6078652724325464,0,0,0,0,False,,,,single_rs,1,1,0,,,1,,0,,,,,,,,,,,,,,,,"{""profile_name"": ""complex_d02"", ""map_seed"": 20360710, ""query_seed"": 20361710, ""analytic_operator"": ""single_rs"", ""evaluation_path_source"": ""trace_poses"", ""planner_path_pose_count"": 2, ""evaluation_path_pose_count"": 112, ""analytic_attempts"": 1, ""analytic_successes"": 1, ""analytic_failure_count"": 0, ""analytic_candidate_radius_count"": 1, ""analytic_candidate_success_count"": 1, ""analytic_candidate_failure_count"": 0, ""analytic_rs_solve_time_s"": 2.8740963898599148e-05, ""analytic_sample_time_s"": 3.975990694016218e-05, ""analytic_collision_check_time_s"": 0.0003226599656045437, ""analytic_cost_eval_time_s"": 0.0034931489499285817, ""analytic_total_time_s"": 0.003912356914952397, ""analytic_sample_count"": 112, ""analytic_collision_check_count"": 1, ""planner_remediations"": [""analytic_expansion"", ""analytic_operator:single_rs""], ""fallback_to_primitives_count"": 0, ""rs_attempts"": 1, ""total_planner_time_s"": 0.14861249923706055, ""timing_protocol"": {""schema_version"": 1, ""adapter"": ""planner_run_from_path_stats"", ""total_time_s"": {""record_field"": ""EvaluationRun.total_time_s / EvaluationRecord.total_time_s"", ""source"": ""stats[\""time\""]"", ""semantics"": ""end_to_end_method_wall_clock_seconds""}, ""planner_time_s"": {""record_field"": ""EvaluationRun.metadata.total_planner_time_s / EvaluationRecord.metadata.total_planner_time_s"", ""source"": ""stats[\""time\""]"", ""available"": true, ""semantics"": ""planner_scoped_wall_clock_seconds"", ""included_components"": [""planner.plan reported wall-clock""]}, ""comparison_rule"": ""Use total_time_s for method comparisons; use metadata.total_planner_time_s only for timing audits and component accounting.""}}"
complex_s00_q0001,ha_single_rs,Complex,d12_16,True,True,0.32600998878479004,371,15.420535478222462,,,1,0.16505347936233947,0.059072652920486746,0,0,0,0,False,,,,single_rs,48,1,47,,,48,,47,,,,,,,,,,,,,,,,"{""profile_name"": ""complex_d03"", ""map_seed"": 20360710, ""query_seed"": 20361711, ""analytic_operator"": ""single_rs"", ""evaluation_path_source"": ""trace_poses"", ""planner_path_pose_count"": 47, ""evaluation_path_pose_count"": 157, ""analytic_attempts"": 48, ""analytic_successes"": 1, ""analytic_failure_count"": 47, ""analytic_candidate_radius_count"": 48, ""analytic_candidate_success_count"": 1, ""analytic_candidate_failure_count"": 47, ""analytic_rs_solve_time_s"": 0.001196832861751318, ""analytic_sample_time_s"": 0.0010451152920722961, ""analytic_collision_check_time_s"": 0.003154628211632371, ""analytic_cost_eval_time_s"": 1.8077902495861053e-05, ""analytic_total_time_s"": 0.005833821836858988, ""analytic_sample_count"": 2660, ""analytic_collision_check_count"": 72, ""planner_remediations"": [""analytic_expansion"", ""analytic_operator:single_rs""], ""fallback_to_primitives_count"": 47, ""rs_attempts"": 48, ""total_planner_time_s"": 0.32600998878479004, ""timing_protocol"": {""schema_version"": 1, ""adapter"": ""planner_run_from_path_stats"", ""total_time_s"": {""record_field"": ""EvaluationRun.total_time_s / EvaluationRecord.total_time_s"", ""source"": ""stats[\""time\""]"", ""semantics"": ""end_to_end_method_wall_clock_seconds""}, ""planner_time_s"": {""record_field"": ""EvaluationRun.metadata.total_planner_time_s / EvaluationRecord.metadata.total_planner_time_s"", ""source"": ""stats[\""time\""]"", ""available"": true, ""semantics"": ""planner_scoped_wall_clock_seconds"", ""included_components"": [""planner.plan reported wall-clock""]}, ""comparison_rule"": ""Use total_time_s for method comparisons; use metadata.total_planner_time_s only for timing audits and component accounting.""}}"
complex_s00_q0002,ha_single_rs,Complex,d16_20,True,True,0.18442702293395996,81,16.821987459861113,,,0,0.16962077900217845,0.1719720322061158,0,0,0,0,False,,,,single_rs,11,1,10,,,11,,10,,,,,,,,,,,,,,,,"{""profile_name"": ""complex_d04"", ""map_seed"": 20360710, ""query_seed"": 20361712, ""analytic_operator"": ""single_rs"", ""evaluation_path_source"": ""trace_poses"", ""planner_path_pose_count"": 27, ""evaluation_path_pose_count"": 171, ""analytic_attempts"": 11, ""analytic_successes"": 1, ""analytic_failure_count"": 10, ""analytic_candidate_radius_count"": 11, ""analytic_candidate_success_count"": 1, ""analytic_candidate_failure_count"": 10, ""analytic_rs_solve_time_s"": 0.00031329900957643986, ""analytic_sample_time_s"": 0.0004717633128166199, ""analytic_collision_check_time_s"": 0.0012394902296364307, ""analytic_cost_eval_time_s"": 6.035796832293272e-05, ""analytic_total_time_s"": 0.002236513188108802, ""analytic_sample_count"": 1262, ""analytic_collision_check_count"": 21, ""planner_remediations"": [""analytic_expansion"", ""analytic_operator:single_rs""], ""fallback_to_primitives_count"": 10, ""rs_attempts"": 11, ""total_planner_time_s"": 0.18442702293395996, ""timing_protocol"": {""schema_version"": 1, ""adapter"": ""planner_run_from_path_stats"", ""total_time_s"": {""record_field"": ""EvaluationRun.total_time_s / EvaluationRecord.total_time_s"", ""source"": ""stats[\""time\""]"", ""semantics"": ""end_to_end_method_wall_clock_seconds""}, ""planner_time_s"": {""record_field"": ""EvaluationRun.metadata.total_planner_time_s / EvaluationRecord.metadata.total_planner_time_s"", ""source"": ""stats[\""time\""]"", ""available"": true, ""semantics"": ""planner_scoped_wall_clock_seconds"", ""included_components"": [""planner.plan reported wall-clock""]}, ""comparison_rule"": ""Use total_time_s for method comparisons; use metadata.total_planner_time_s only for timing audits and component accounting.""}}"
complex_s00_q0003,ha_single_rs,Complex,d20_inf,False,False,2.5007593631744385,6745,,,,0,,,0,0,0,0,False,,,,single_rs,842,0,842,,,842,,842,,,,,,,,,,,,,,,timeout,"{""profile_name"": ""complex_d02"", ""map_seed"": 20360710, ""query_seed"": 20361713, ""analytic_operator"": ""single_rs"", ""evaluation_path_source"": ""planner_path"", ""planner_path_pose_count"": 0, ""evaluation_path_pose_count"": 0, ""analytic_attempts"": 842, ""analytic_successes"": 0, ""analytic_failure_count"": 842, ""analytic_candidate_radius_count"": 842, ""analytic_candidate_success_count"": 0, ""analytic_candidate_failure_count"": 842, ""analytic_rs_solve_time_s"": 0.023488100618124008, ""analytic_sample_time_s"": 0.050819090800359845, ""analytic_collision_check_time_s"": 0.1054152223514393, ""analytic_cost_eval_time_s"": 0.0, ""analytic_total_time_s"": 0.18981913558673114, ""analytic_sample_count"": 124138, ""analytic_collision_check_count"": 1628, ""fallback_to_primitives_count"": 842, ""rs_attempts"": 842, ""total_planner_time_s"": 2.5007593631744385, ""timing_protocol"": {""schema_version"": 1, ""adapter"": ""planner_run_from_path_stats"", ""total_time_s"": {""record_field"": ""EvaluationRun.total_time_s / EvaluationRecord.total_time_s"", ""source"": ""stats[\""time\""]"", ""semantics"": ""end_to_end_method_wall_clock_seconds""}, ""planner_time_s"": {""record_field"": ""EvaluationRun.metadata.total_planner_time_s / EvaluationRecord.metadata.total_planner_time_s"", ""source"": ""stats[\""time\""]"", ""available"": true, ""semantics"": ""planner_scoped_wall_clock_seconds"", ""included_components"": [""planner.plan reported wall-clock""]}, ""comparison_rule"": ""Use total_time_s for method comparisons; use metadata.total_planner_time_s only for timing audits and component accounting.""}}"
complex_s00_q0004,ha_single_rs,Complex,d08_12,True,True,1.0799190998077393,1519,12.081860638176897,,,1,0.21695935642860836,0.06843025051733442,0,0,0,0,False,,,,single_rs,661,1,660,,,661,,660,,,,,,,,,,,,,,,,"{""profile_name"": ""complex_d03"", ""map_seed"": 20360710, ""query_seed"": 20361714, ""analytic_operator"": ""single_rs"", ""evaluation_path_source"": ""trace_poses"", ""planner_path_pose_count"": 39, ""evaluation_path_pose_count"": 124, ""analytic_attempts"": 661, ""analytic_successes"": 1, ""analytic_failure_count"": 660, ""analytic_candidate_radius_count"": 661, ""analytic_candidate_success_count"": 1, ""analytic_candidate_failure_count"": 660, ""analytic_rs_solve_time_s"": 0.023461769451387227, ""analytic_sample_time_s"": 0.008265544660389423, ""analytic_collision_check_time_s"": 0.0277311981189996, ""analytic_cost_eval_time_s"": 1.1769006960093975e-05, ""analytic_total_time_s"": 0.06416528963018209, ""analytic_sample_count"": 15285, ""analytic_collision_check_count"": 1069, ""planner_remediations"": [""analytic_expansion"", ""analytic_operator:single_rs""], ""fallback_to_primitives_count"": 660, ""rs_attempts"": 661, ""total_planner_time_s"": 1.0799190998077393, ""timing_protocol"": {""schema_version"": 1, ""adapter"": ""planner_run_from_path_stats"", ""total_time_s"": {""record_field"": ""EvaluationRun.total_time_s / EvaluationRecord.total_time_s"", ""source"": ""stats[\""time\""]"", ""semantics"": ""end_to_end_method_wall_clock_seconds""}, ""planner_time_s"": {""record_field"": ""EvaluationRun.metadata.total_planner_time_s / EvaluationRecord.metadata.total_planner_time_s"", ""source"": ""stats[\""time\""]"", ""available"": true, ""semantics"": ""planner_scoped_wall_clock_seconds"", ""included_components"": [""planner.plan reported wall-clock""]}, ""comparison_rule"": ""Use total_time_s for method comparisons; use metadata.total_planner_time_s only for timing audits and component accounting.""}}"
complex_s00_q0005,ha_single_rs,Complex,d12_16,True,True,0.18082451820373535,64,14.88060381308122,,,0,0.1364831642826166,0.08040535914780589,0,0,0,0,False,,,,single_rs,9,1,8,,,9,,8,,,,,,,,,,,,,,,,"{""profile_name"": ""complex_d04"", ""map_seed"": 20360711, ""query_seed"": 20361711, ""analytic_operator"": ""single_rs"", ""evaluation_path_source"": ""trace_poses"", ""planner_path_pose_count"": 23, ""evaluation_path_pose_count"": 151, ""analytic_attempts"": 9, ""analytic_successes"": 1, ""analytic_failure_count"": 8, ""analytic_candidate_radius_count"": 9, ""analytic_candidate_success_count"": 1, ""analytic_candidate_failure_count"": 8, ""analytic_rs_solve_time_s"": 0.00025243405252695084, ""analytic_sample_time_s"": 0.00036483281292021275, ""analytic_collision_check_time_s"": 0.0009379331022500992, ""analytic_cost_eval_time_s"": 4.4760992750525475e-05, ""analytic_total_time_s"": 0.0017583301523700356, ""analytic_sample_count"": 989, ""analytic_collision_check_count"": 17, ""planner_remediations"": [""analytic_expansion"", ""analytic_operator:single_rs""], ""fallback_to_primitives_count"": 8, ""rs_attempts"": 9, ""total_planner_time_s"": 0.18082451820373535, ""timing_protocol"": {""schema_version"": 1, ""adapter"": ""planner_run_from_path_stats"", ""total_time_s"": {""record_field"": ""EvaluationRun.total_time_s / EvaluationRecord.total_time_s"", ""source"": ""stats[\""time\""]"", ""semantics"": ""end_to_end_method_wall_clock_seconds""}, ""planner_time_s"": {""record_field"": ""EvaluationRun.metadata.total_planner_time_s / EvaluationRecord.metadata.total_planner_time_s"", ""source"": ""stats[\""time\""]"", ""available"": true, ""semantics"": ""planner_scoped_wall_clock_seconds"", ""included_components"": [""planner.plan reported wall-clock""]}, ""comparison_rule"": ""Use total_time_s for method comparisons; use metadata.total_planner_time_s only for timing audits and component accounting.""}}"
complex_s00_q0006,ha_single_rs,Complex,d16_20,True,True,1.5663275718688965,3673,19.623025664019977,,,0,0.12281434540213264,0.08631835374662278,0,0,0,0,False,,,,single_rs,559,1,558,,,559,,558,,,,,,,,,,,,,,,,"{""profile_name"": ""complex_d02"", ""map_seed"": 20360711, ""query_seed"": 20361712, ""analytic_operator"": ""single_rs"", ""evaluation_path_source"": ""trace_poses"", ""planner_path_pose_count"": 61, ""evaluation_path_pose_count"": 199, ""analytic_attempts"": 559, ""analytic_successes"": 1, ""analytic_failure_count"": 558, ""analytic_candidate_radius_count"": 559, ""analytic_candidate_success_count"": 1, ""analytic_candidate_failure_count"": 558, ""analytic_rs_solve_time_s"": 0.015590600320138037, ""analytic_sample_time_s"": 0.020443466608412564, ""analytic_collision_check_time_s"": 0.051105869584716856, ""analytic_cost_eval_time_s"": 1.6448087990283966e-05, ""analytic_total_time_s"": 0.09310112532693893, ""analytic_sample_count"": 57037, ""analytic_collision_check_count"": 1079, ""planner_remediations"": [""analytic_expansion"", ""analytic_operator:single_rs""], ""fallback_to_primitives_count"": 558, ""rs_attempts"": 559, ""total_planner_time_s"": 1.5663275718688965, ""timing_protocol"": {""schema_version"": 1, ""adapter"": ""planner_run_from_path_stats"", ""total_time_s"": {""record_field"": ""EvaluationRun.total_time_s / EvaluationRecord.total_time_s"", ""source"": ""stats[\""time\""]"", ""semantics"": ""end_to_end_method_wall_clock_seconds""}, ""planner_time_s"": {""record_field"": ""EvaluationRun.metadata.total_planner_time_s / EvaluationRecord.metadata.total_planner_time_s"", ""source"": ""stats[\""time\""]"", ""available"": true, ""semantics"": ""planner_scoped_wall_clock_seconds"", ""included_components"": [""planner.plan reported wall-clock""]}, ""comparison_rule"": ""Use total_time_s for method comparisons; use metadata.total_planner_time_s only for timing audits and component accounting.""}}"
complex_s00_q0007,ha_single_rs,Complex,d20_inf,True,True,0.26279354095458984,401,21.004591310525278,,,0,0.21482886615356045,0.06052736486722904,0,0,0,0,False,,,,single_rs,51,1,50,,,51,,50,,,,,,,,,,,,,,,,"{""profile_name"": ""complex_d03"", ""map_seed"": 20360711, ""query_seed"": 20361713, ""analytic_operator"": ""single_rs"", ""evaluation_path_source"": ""trace_poses"", ""planner_path_pose_count"": 40, ""evaluation_path_pose_count"": 212, ""analytic_attempts"": 51, ""analytic_successes"": 1, ""analytic_failure_count"": 50, ""analytic_candidate_radius_count"": 51, ""analytic_candidate_success_count"": 1, ""analytic_candidate_failure_count"": 50, ""analytic_rs_solve_time_s"": 0.00146779406350106, ""analytic_sample_time_s"": 0.0025041402550414205, ""analytic_collision_check_time_s"": 0.00661999243311584, ""analytic_cost_eval_time_s"": 4.733097739517689e-05, ""analytic_total_time_s"": 0.011234024888835847, ""analytic_sample_count"": 7042, ""analytic_collision_check_count"": 94, ""planner_remediations"": [""analytic_expansion"", ""analytic_operator:single_rs""], ""fallback_to_primitives_count"": 50, ""rs_attempts"": 51, ""total_planner_time_s"": 0.26279354095458984, ""timing_protocol"": {""schema_version"": 1, ""adapter"": ""planner_run_from_path_stats"", ""total_time_s"": {""record_field"": ""EvaluationRun.total_time_s / EvaluationRecord.total_time_s"", ""source"": ""stats[\""time\""]"", ""semantics"": ""end_to_end_method_wall_clock_seconds""}, ""planner_time_s"": {""record_field"": ""EvaluationRun.metadata.total_planner_time_s / EvaluationRecord.metadata.total_planner_time_s"", ""source"": ""stats[\""time\""]"", ""available"": true, ""semantics"": ""planner_scoped_wall_clock_seconds"", ""included_components"": [""planner.plan reported wall-clock""]}, ""comparison_rule"": ""Use total_time_s for method comparisons; use metadata.total_planner_time_s only for timing audits and component accounting.""}}"
complex_s01_q0008,ha_single_rs,Complex,d08_12,False,False,2.500001907348633,4438,,,,0,,,0,0,0,0,False,,,,single_rs,1109,0,1109,,,1109,,1109,,,,,,,,,,,,,,,timeout,"{""profile_name"": ""complex_d04"", ""map_seed"": 20370710, ""query_seed"": 20371710, ""analytic_operator"": ""single_rs"", ""evaluation_path_source"": ""planner_path"", ""planner_path_pose_count"": 0, ""evaluation_path_pose_count"": 0, ""analytic_attempts"": 1109, ""analytic_successes"": 0, ""analytic_failure_count"": 1109, ""analytic_candidate_radius_count"": 1109, ""analytic_candidate_success_count"": 0, ""analytic_candidate_failure_count"": 1109, ""analytic_rs_solve_time_s"": 0.03061568981502205, ""analytic_sample_time_s"": 0.023442249046638608, ""analytic_collision_check_time_s"": 0.07962406426668167, ""analytic_cost_eval_time_s"": 0.0, ""analytic_total_time_s"": 0.14363458310253918, ""analytic_sample_count"": 54029, ""analytic_collision_check_count"": 2046, ""fallback_to_primitives_count"": 1109, ""rs_attempts"": 1109, ""total_planner_time_s"": 2.500001907348633, ""timing_protocol"": {""schema_version"": 1, ""adapter"": ""planner_run_from_path_stats"", ""total_time_s"": {""record_field"": ""EvaluationRun.total_time_s / EvaluationRecord.total_time_s"", ""source"": ""stats[\""time\""]"", ""semantics"": ""end_to_end_method_wall_clock_seconds""}, ""planner_time_s"": {""record_field"": ""EvaluationRun.metadata.total_planner_time_s / EvaluationRecord.metadata.total_planner_time_s"", ""source"": ""stats[\""time\""]"", ""available"": true, ""semantics"": ""planner_scoped_wall_clock_seconds"", ""included_components"": [""planner.plan reported wall-clock""]}, ""comparison_rule"": ""Use total_time_s for method comparisons; use metadata.total_planner_time_s only for timing audits and component accounting.""}}"
complex_s01_q0009,ha_single_rs,Complex,d12_16,True,True,0.42904019355773926,568,12.974378005236623,,,0,0.18143204467657503,0.07654035893419342,0,0,0,0,False,,,,single_rs,108,1,107,,,108,,107,,,,,,,,,,,,,,,,"{""profile_name"": ""complex_d02"", ""map_seed"": 20370710, ""query_seed"": 20371711, ""analytic_operator"": ""single_rs"", ""evaluation_path_source"": ""trace_poses"", ""planner_path_pose_count"": 33, ""evaluation_path_pose_count"": 132, ""analytic_attempts"": 108, ""analytic_successes"": 1, ""analytic_failure_count"": 107, ""analytic_candidate_radius_count"": 108, ""analytic_candidate_success_count"": 1, ""analytic_candidate_failure_count"": 107, ""analytic_rs_solve_time_s"": 0.0026485316921025515, ""analytic_sample_time_s"": 0.002967540523968637, ""analytic_collision_check_time_s"": 0.00632445712108165, ""analytic_cost_eval_time_s"": 2.5412999093532562e-05, ""analytic_total_time_s"": 0.013018173747695982, ""analytic_sample_count"": 7586, ""analytic_collision_check_count"": 207, ""planner_remediations"": [""analytic_expansion"", ""analytic_operator:single_rs""], ""fallback_to_primitives_count"": 107, ""rs_attempts"": 108, ""total_planner_time_s"": 0.42904019355773926, ""timing_protocol"": {""schema_version"": 1, ""adapter"": ""planner_run_from_path_stats"", ""total_time_s"": {""record_field"": ""EvaluationRun.total_time_s / EvaluationRecord.total_time_s"", ""source"": ""stats[\""time\""]"", ""semantics"": ""end_to_end_method_wall_clock_seconds""}, ""planner_time_s"": {""record_field"": ""EvaluationRun.metadata.total_planner_time_s / EvaluationRecord.metadata.total_planner_time_s"", ""source"": ""stats[\""time\""]"", ""available"": true, ""semantics"": ""planner_scoped_wall_clock_seconds"", ""included_components"": [""planner.plan reported wall-clock""]}, ""comparison_rule"": ""Use total_time_s for method comparisons; use metadata.total_planner_time_s only for timing audits and component accounting.""}}"
